draw_date,draw_date_text,year_be,first_prize,first_prize_digits,last3_numbers,last2_number,near_first_prize,special_first_prize_raw,prize2_numbers,prize3_numbers,prize4_numbers,prize5_numbers,has_detail_section,source_url,source_file
2004-09-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กันยายน 2547,2547,096597,6,014|456|709|929,70,096596|096598,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 01 หมายเลข 096597 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 52 หมายเลข 096597,094941|139534|452500|575912|654728,079882|324873|391467|455919|761502|184792|356408|406099|617519|921202,015952|177872|307491|544044|734277|024942|179432|346915|577269|790034|081744|182380|356144|586011|831595|120758|186921|404986|589511|845994|123065|208245|469094|619249|846083|128547|209043|472929|625500|856402|151774|244269|481512|652394|871403|157144|252569|493536|678517|935285|157389|261229|510127|684315|944095|173549|297987|519278|715401|961364,008051|228059|453984|616722|785455|010869|238211|465247|620877|807532|013652|253758|479219|623866|807907|041793|261855|489632|625402|819707|056556|262468|507446|626727|822156|100364|306032|511732|630538|822740|128075|337290|514913|637524|828354|132411|356672|523999|647147|864592|134973|363258|535736|656459|870225|140816|377236|540815|675847|870920|150266|378020|549494|681634|872110|150269|378682|569353|694504|878897|159968|385713|580048|701702|881471|171542|422108|580674|711627|896642|177992|423395|588888|726173|898939|187088|423826|595320|728587|946683|201730|436049|596306|740095|956097|204541|444336|598639|744125|971370|223908|447975|600644|747124|973831|226925|453100|611261|750884|991867,True,https://myhora.com/lottery/result-01-09-2547.aspx,2004-09-01-BE2547.html
2004-08-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 สิงหาคม 2547,2547,335921,6,082|114|288|559,59,335922|335920,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 27 หมายเลข 335921 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 60 หมายเลข 335921,174576|177366|470772|800815|832901,162378|240955|353027|479111|734784|211884|241136|398467|704777|861864,011249|112269|323521|512915|723504|015624|137792|330621|528188|735422|027553|181386|351834|549651|742703|035100|191067|358776|595460|810230|043174|201476|361927|611764|818410|047143|210258|401678|615668|868235|062496|216176|405879|617497|897906|082568|244697|413036|668760|901565|096775|248452|442165|672510|909440|105415|250394|467564|709046|973788,046166|247968|442948|647317|771310|050000|250581|462675|658128|791131|051310|265756|495316|659132|807085|073471|272331|518826|672774|816284|099421|274609|523909|674245|834455|108368|279511|525294|682733|839586|127833|298660|529634|686945|865265|135597|311089|531172|687391|866023|137902|326195|534846|689547|876224|160128|328713|594813|690751|893301|169436|331648|595678|703887|893830|176429|336550|610509|718813|900838|177808|344461|611648|722705|911001|180070|345542|614654|729906|931259|182904|351054|617997|732433|938181|187757|375678|621876|733044|938799|206192|396133|623705|749398|956493|210713|397266|627930|752651|969493|217484|407199|632529|757858|981518|232688|426005|634891|766494|997818,True,https://myhora.com/lottery/result-16-08-2547.aspx,2004-08-16-BE2547.html
2004-08-02,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 2 สิงหาคม 2547,2547,868990,6,377|510|811|956,45,868991|868989,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 21 หมายเลข 868990 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 66 หมายเลข 868990,215266|394998|840024|889501|924376,066263|088298|164174|485807|636935|071993|158145|247389|575905|705571,002133|165178|403121|598579|808886|039140|222715|417659|607697|812333|054420|244747|425608|623181|818777|058726|306211|430968|623754|834007|061893|313394|449490|633577|904951|071242|327276|468082|702561|910093|114983|330205|499004|704905|921519|129710|334585|500006|771413|923183|134114|384256|558385|773259|942989|141816|385204|564134|793096|979658,003875|165058|430514|642126|832010|009880|173292|437533|647081|845333|021490|175740|453396|653372|850820|023907|181140|457330|670379|852871|032311|196994|459761|672102|858823|037946|210407|464772|691600|866451|047460|211860|465162|693231|867724|078849|213507|475223|694356|874691|082959|253095|511898|695546|881942|090821|261803|542843|704514|895214|090875|287233|553512|707072|899194|104615|298527|560013|711082|923679|107484|304385|573271|726852|936077|109067|341342|586826|748552|964437|119197|343677|597754|758344|971343|126713|351125|608162|780826|972306|131207|379744|611160|790658|973474|137709|380078|618730|791077|975190|154762|410473|633277|802681|989948|156383|419118|633443|812555|990522,True,https://myhora.com/lottery/result-02-08-2547.aspx,2004-08-02-BE2547.html
2004-07-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กรกฎาคม 2547,2547,205588,6,154|461|696|726,25,205589|205587,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 02 หมายเลข 205588 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 54 หมายเลข 205588,087381|094804|177718|746802|783404,105782|251882|497165|536823|605264|187546|393502|532852|569686|666287,018125|133194|323262|488988|772149|025328|134106|342663|497532|805596|088883|164444|364692|550926|806308|118518|170809|370981|586782|893871|122808|194974|372578|643128|893982|122995|224648|410147|693363|897762|124359|236377|419522|713838|922366|124413|292280|420343|739363|947405|127898|300238|457200|743700|959942|128356|311316|481404|755367|962748,014678|267097|435607|581646|804076|018847|271537|439916|583705|809589|021933|271709|441404|585271|810681|038740|291741|444299|595520|825746|060666|295958|455654|609609|845214|063819|312040|470756|617926|875158|063932|318053|471053|623848|884479|080061|319081|477607|645166|884646|102938|321446|485701|648663|888903|124463|323165|490086|654838|892453|134032|328732|497811|675809|893969|138106|331623|513575|685108|915945|160215|341713|517255|685365|922253|167555|354472|525071|687528|929531|209791|364906|532620|694741|939373|237015|374703|534064|708196|939675|242641|382209|541730|749979|940405|243392|393565|548961|767799|944374|250107|397803|557206|771179|977490|253154|432030|572692|778310|983016,True,https://myhora.com/lottery/result-16-07-2547.aspx,2004-07-16-BE2547.html
2004-07-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กรกฎาคม 2547,2547,312471,6,261|313|598|664,66,312472|312470,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 19 หมายเลข 312471 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 63 หมายเลข 312471,036281|171781|459075|629035|936553,081426|276579|447231|786497|840193|084053|292462|633038|818586|877173,002290|152517|346996|535531|779413|030334|183728|428741|580422|783114|084369|205610|429254|588656|788022|117887|230842|436985|589948|803781|118307|245281|447876|591259|834241|125154|264935|468159|595044|852761|137701|287970|468689|616928|855564|140431|303100|500118|742545|872722|146353|305510|521702|750525|891545|149790|318908|535102|762323|937872,000476|200504|422996|572131|781763|016346|203246|432039|578078|781860|047644|225665|440332|583564|793993|048435|228911|442969|597071|801562|060827|241649|444649|612654|805653|065087|276646|451147|626419|815920|069277|277049|480873|641398|830123|078807|282873|482661|645122|856770|110278|293609|485484|652913|856941|113979|313152|491949|653494|870558|114479|330613|501266|654792|886521|120362|332924|507217|656033|893233|130156|368517|507706|674698|902032|133251|381038|512383|684472|926113|144727|387517|519061|692117|936710|155125|403142|528257|705954|941355|171840|404580|538893|724470|948113|174379|405782|555183|739338|954314|189916|408580|558761|780014|965236|197897|410399|571841|781406|982603,True,https://myhora.com/lottery/result-01-07-2547.aspx,2004-07-01-BE2547.html
2004-06-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มิถุนายน 2547,2547,208713,6,414|459|911|986,87,208714|208712,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 16 หมายเลข 208713 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 66 หมายเลข 208713,102898|351642|585909|625991|912071,071054|600600|648695|706270|771885|263119|642259|659496|706718|917153,012911|221988|400572|571353|693221|013890|230772|403565|595836|726669|058854|257200|438943|601506|758037|073380|271862|440837|617002|813523|126313|280631|447447|622702|820188|153222|349057|493999|640713|826400|158812|373657|509031|642630|845211|190351|376259|530513|652381|873868|202754|379191|551911|673187|986340|213217|395892|568832|682095|989553,004101|140807|290393|591886|772237|004669|147097|334252|616706|773059|015731|162251|346958|623879|780873|023760|163272|358649|627039|783076|025229|166167|392690|646706|805143|029735|166549|416585|651691|839508|037912|167464|418204|652375|846934|050194|174241|455884|653743|848130|064920|175020|473688|653956|850344|074255|195840|474871|656287|869762|074566|217976|480823|671944|872664|085495|221386|530929|673388|885199|088669|223943|534409|680173|889953|090412|249232|539957|687853|890396|092313|261022|549982|737200|893666|099394|261029|552062|740202|922402|109733|261386|564951|751714|925717|110355|280922|572590|760475|925784|123538|287086|586470|765857|960495|129750|287740|587103|768513|985963,True,https://myhora.com/lottery/result-16-06-2547.aspx,2004-06-16-BE2547.html
2004-06-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มิถุนายน 2547,2547,614144,6,425|776|990|992,72,614145|614143,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 0 ล้านบาท ชุดที่ 26 หมายเลข 614144 กลุ่มที่ 2 รางวัลละ 0 ล้านบาท ชุดที่ 57 หมายเลข 614144,171088|252620|278941|871765|950990,165677|403799|616398|662056|876201|211721|495150|624937|827305|923798,011542|248959|414415|588866|775584|011747|263046|414498|593420|782228|014178|286581|441557|624944|825629|019767|299045|479395|625828|830000|064362|333750|487707|652012|889804|086587|359310|495112|661040|912055|112304|391455|511407|690868|922203|112948|393357|539162|702640|938903|182220|396843|560706|707690|964013|225167|402521|583060|758227|975197,004327|216827|366435|543624|736063|004512|221544|366669|557086|741395|005470|222191|387032|567877|743196|032807|226169|414202|586459|778252|033931|233664|445871|599476|802790|039533|241732|452127|601497|805514|050364|257158|457933|605616|830474|063538|282496|458420|608998|861533|072697|289125|459623|617223|903240|078265|299532|462335|630589|917584|097251|300331|466320|652128|918970|120693|304526|468449|661163|921877|141181|312531|468999|663310|928136|147856|314922|471053|665786|948219|155612|318891|474336|682289|953107|159882|319366|491827|685112|969164|165032|327418|492059|688505|970404|180143|335742|510480|699118|986270|215157|355322|511235|717554|993645|216435|360991|532243|730677|994060,True,https://myhora.com/lottery/result-01-06-2547.aspx,2004-06-01-BE2547.html
2004-05-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤษภาคม 2547,2547,589207,6,253|492|526|992,13,589208|589206,,323237|440099|719657|800303|945027,043007|096906|192368|449175|692632|053351|149696|395190|683425|765602,024111|252035|419529|689931|824609|032184|263771|433026|715765|836462|037888|287640|454838|726614|886780|037900|309036|488434|752742|904072|077292|319893|499753|766059|918162|125326|330555|510138|788204|919274|127006|346024|523719|795945|924634|161253|352835|543467|811899|959039|173276|387431|645737|812557|973845|180357|387565|660962|823761|980665,015454|172807|365198|527162|748342|025840|191555|380718|558248|796077|026473|199212|383414|563620|803171|029558|202719|387457|586402|808710|033454|205990|391972|612053|818287|035760|207672|403087|625549|823789|042437|209489|411352|644090|839065|042500|238903|427839|646458|860526|045836|248540|429769|651716|863413|046129|269668|432114|655124|894423|051056|271129|451233|667664|903546|051611|276878|483229|670616|907764|053656|281993|487017|671495|916600|057508|302477|493755|684147|923186|070895|307911|497569|684222|952761|098202|328001|500869|690570|967042|112226|332126|510555|706856|972874|144540|333476|512121|720912|974524|148503|336183|517525|729480|986551|159205|354092|525753|742653|988940,True,https://myhora.com/lottery/result-16-05-2547.aspx,2004-05-16-BE2547.html
2004-05-02,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 2 พฤษภาคม 2547,2547,653403,6,101|385|550|822,91,653404|653402,,176607|341779|375565|462156|949286,045378|200090|393392|706620|800305|151006|272658|582825|755362|801573,025376|201480|368624|555474|786061|036966|214220|370379|555859|805840|072417|249211|376352|610553|839465|102810|254765|395721|627461|858393|121174|272647|411655|669745|864018|125615|284188|419903|669798|885718|135408|313536|437097|669917|940208|146826|353051|464096|682830|969475|158168|360322|473778|728704|986022|180849|367772|504220|756227|998446,019980|208795|364166|518223|801629|021076|215836|372702|531638|808978|021125|221313|373782|532206|816079|022203|235077|391198|534842|831453|028081|244291|404904|535943|843543|034246|254729|409922|541436|847996|046065|272632|412500|551614|851172|062761|276708|415819|588300|857731|065386|283130|428347|629475|878575|066265|283304|432180|671965|883389|103660|288246|439426|691741|898111|105068|289725|448432|700484|899941|111235|300543|451402|702681|908864|142461|300856|457999|722490|914777|160275|303497|463288|723482|916875|160656|303521|465648|738871|937207|168299|335294|477898|747550|938733|195560|336897|502774|783749|944396|203413|342136|504114|796548|976982|206977|364011|510318|801260|988257,True,https://myhora.com/lottery/result-02-05-2547.aspx,2004-05-02-BE2547.html
2004-04-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 เมษายน 2547,2547,705832,6,008|634|721|966,12,705833|705831,,377665|394342|633088|705808|983438,034539|256700|446435|524700|885229|057696|350525|489891|690760|965604,043134|236369|414798|612038|742746|050100|264978|464743|621666|797776|053048|293187|476274|639291|840751|085312|297671|517484|654376|859329|090583|301118|531890|659908|862280|144782|348493|532300|670625|918470|147719|370294|547405|674042|941868|165287|388796|548405|678900|948092|179761|401209|550726|725979|961558|235695|410825|598873|739479|998666,012732|190712|418852|688719|886058|021556|214939|424882|702443|896008|022246|215320|433650|702674|899768|033220|236980|449549|709380|910966|043669|244910|508847|722667|915654|045310|268624|513544|739392|919806|047051|276649|527044|740542|924139|052247|286160|530277|743735|929328|054971|290957|537232|745319|939740|056165|300096|545765|755814|941196|063234|303160|547952|764558|947253|092019|326263|552146|770021|952735|095312|340087|568342|799625|956839|102250|351499|575621|822331|961647|125258|361713|626772|822827|963280|148834|371466|629222|829420|963721|150371|392432|638811|833090|973898|150793|394091|655566|848077|991186|152537|401518|675303|855549|991379|173275|409570|685571|884338|996740,True,https://myhora.com/lottery/result-16-04-2547.aspx,2004-04-16-BE2547.html
2004-04-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 เมษายน 2547,2547,196391,6,257|808|851|918,62,196392|196390,,085396|212446|759670|853923|881069,030658|140332|220559|448458|588134|034893|180077|290703|490728|940567,001885|134305|350247|535817|759219|016811|158953|353562|544200|808379|031180|169973|355607|562604|878773|081176|182070|426872|572336|908012|087260|243895|441602|668826|927641|098227|256439|441618|691556|933932|114167|265521|445567|710237|976362|114973|280068|466488|730794|982867|116164|314078|479408|740390|997513|127861|342176|489026|744404|997892,003301|157885|400473|602556|802532|020263|166452|403066|603903|803805|033690|170445|438313|623161|817104|037510|199153|444129|648439|817489|038869|222484|445192|665023|817871|040212|232208|460385|669913|834161|041742|246233|463803|690920|849709|051154|250409|484693|700434|855212|074447|251260|507086|707451|861495|080211|257972|518265|714321|899069|092226|266061|521201|714587|912422|092447|275102|553535|715486|915221|092747|310570|555114|735646|923120|103217|319347|561536|736400|959240|109089|320901|562907|737852|960435|124894|336916|566648|747841|965734|130702|352137|566799|752399|970625|137486|355203|579900|765133|976470|139879|359611|590520|790055|982831|150974|369196|594278|802104|984723,True,https://myhora.com/lottery/result-01-04-2547.aspx,2004-04-01-BE2547.html
2004-03-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มีนาคม 2547,2547,615366,6,094|478|779|830,69,615367|615365,,174855|207434|482978|510310|706046,167407|198432|416673|574725|634658|186100|262418|470835|628082|644793,013317|203912|430101|622508|795716|015129|204508|430624|656865|812451|023992|234828|450490|657921|814549|061184|236938|462128|658900|830076|066997|240794|465533|693452|834718|071046|272719|474612|693935|875391|098806|315539|535778|697592|900054|098962|384429|581321|713124|925453|121453|409287|581688|715370|956320|150527|412355|618782|745764|965045,000187|197629|382943|586021|832216|012530|198314|396182|588152|846870|026223|212862|400435|596354|848047|031855|219250|404764|611259|858948|036891|222658|408787|613331|861848|053964|247140|435391|616395|868830|058928|250149|437418|658277|874338|076745|250314|442368|679418|904504|084477|255409|461859|683937|923443|085001|271320|490381|709347|929704|104802|331622|494538|712819|932294|105424|337106|509903|731971|937370|109283|338562|538138|738144|938459|114043|339006|547138|747859|951763|115291|356406|548089|782938|955442|135869|357355|550707|793686|957350|142887|363162|559316|802359|957427|171875|364369|564824|808662|958416|174555|372560|576565|825196|968524|176444|375779|579617|826218|973782,True,https://myhora.com/lottery/result-16-03-2547.aspx,2004-03-16-BE2547.html
2004-03-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มีนาคม 2547,2547,697483,6,206|510|610|759,50,697484|697482,,019653|167084|241324|281944|516661,000847|085368|358733|370411|468429|055431|329501|365618|420411|614512,010051|156725|359226|508893|739662|018234|172673|367476|514364|802389|045287|184239|372307|547642|816121|080197|202813|375826|560925|827945|085301|213028|394079|582470|839161|118964|287228|409173|613300|857465|133726|314273|437932|626869|859890|137309|316666|484445|628405|865806|142441|346920|491100|647888|897351|155886|355388|498869|693677|906290,002720|185754|403088|600483|775055|029199|218833|408565|626413|779352|031153|227635|414086|629932|826168|031279|235204|421302|632776|828262|046914|250734|423423|640790|837029|049874|262136|424243|647704|849375|051051|267722|449323|668952|852884|062797|274397|450308|669908|869137|073170|283214|466440|677865|884411|092481|293105|479610|687767|918628|094806|304229|502573|696200|921738|113969|306788|504102|712910|937594|116979|315744|544248|716575|944397|132074|316830|552240|721503|944399|136196|320656|563151|727276|945152|142744|337503|567796|732867|962775|149188|350607|570419|752087|966356|155743|362680|572258|765125|975499|160425|371100|591127|768724|981809|172572|372667|596460|772937|990551,True,https://myhora.com/lottery/result-01-03-2547.aspx,2004-03-01-BE2547.html
2004-02-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กุมภาพันธ์ 2547,2547,698002,6,072|309|798|877,00,698003|698001,,065767|075231|516227|529831|721759,142481|399993|527777|780196|858291|233570|417569|608745|848592|919411,001341|231081|399530|606061|836353|002037|309005|399749|685081|871793|003067|316278|401069|706580|882817|108654|321875|428090|712072|894144|163358|326673|439708|717436|910248|165041|348960|452482|723834|934745|172765|349547|498331|752103|980978|179358|364197|564210|776970|984430|224851|371936|566077|800659|984984|229804|387068|571071|835616|999733,002458|219025|405786|608674|778725|005383|219954|431707|617674|797097|011531|244000|452551|638876|797541|018613|279695|453625|650855|797675|045692|295687|505649|659764|808214|081198|301982|505777|668670|824375|091590|302744|506562|669596|844996|097320|304255|529740|678920|845464|100091|312440|529917|688006|853051|118197|316819|531020|689514|853261|119609|320763|547748|696723|865780|134198|344483|549801|698380|871883|138431|359532|552540|703515|882134|147688|369805|583280|719434|890867|151322|370914|586024|728373|894563|165145|376467|587082|732022|912061|166925|377906|588939|732850|933096|187960|389434|591660|743138|952987|188507|392126|602875|767863|979251|192046|404888|604936|773118|998148,True,https://myhora.com/lottery/result-16-02-2547.aspx,2004-02-16-BE2547.html
2004-02-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กุมภาพันธ์ 2547,2547,216822,6,242|361|765|769,77,216823|216821,,363465|601167|694668|707265|942034,072771|155893|309692|435932|709846|139792|248924|399653|539803|829110,115432|357848|580098|737195|893513|126732|358347|605903|739156|895713|142914|379670|648930|746240|898735|176934|381430|649275|753593|899296|182702|395013|650207|782422|903841|182728|399342|667300|813827|918360|186457|424429|673458|858510|929412|213165|472132|675883|858877|974718|317442|532076|715608|880396|979445|341796|555700|722923|890208|987299,001399|220440|413113|587785|758420|009648|234243|417037|610838|769605|017578|235718|421180|615063|775150|018906|239455|441318|626710|780716|021573|241929|456217|643234|787509|023340|260623|469027|669724|814158|045979|264049|488008|669900|814163|058368|279055|491757|680434|822582|063666|279964|514873|682703|829371|064700|280124|528778|682936|830112|082066|292603|533393|683247|853592|086218|293100|537877|685635|855491|089277|293401|547928|690771|875050|093549|312254|552728|699439|875975|119251|316218|554238|710617|885534|141936|337347|557786|741087|911732|168399|344541|558847|747864|974486|175594|380149|574303|749758|975388|180837|385240|576448|754557|988876|181378|399545|585704|756462|996542,True,https://myhora.com/lottery/result-01-02-2547.aspx,2004-02-01-BE2547.html
2004-01-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มกราคม 2547,2547,731342,6,025|357|391|926,96,731343|731341,,011036|136262|156690|453606|607353,014767|072118|169970|444435|935113|068582|117698|174876|614543|967441,043020|236341|505237|676060|838310|044731|250680|518728|682083|855542|049854|290927|530576|717292|897461|094469|294328|588495|728079|897965|105528|377123|592863|735522|905706|147634|378238|594947|737519|920835|187911|394219|595428|760906|924525|190814|399108|613598|762867|935375|222176|406517|626833|764557|962471|235472|476774|632796|771877|997531,012509|231338|455998|651569|795979|030606|234380|458555|671205|810830|035888|240903|469535|679882|830691|041163|261651|471882|686776|831214|044821|264866|475404|698736|854071|089534|277933|494292|701251|855784|094174|286392|500735|705401|856217|101379|315784|528641|707701|879877|165896|330698|530322|723028|883778|171788|334628|531669|734118|886190|179949|349225|536053|743858|887358|185238|352232|548314|743870|895184|187124|355749|552160|748678|904679|198042|374151|563511|750293|911544|211892|388773|591754|752406|939185|217972|404906|597679|760626|940456|221821|412440|604666|771722|948407|222073|413982|606562|785761|970435|224813|438801|635589|790073|970794|229574|439508|648373|793127|985591,True,https://myhora.com/lottery/result-16-01-2547.aspx,2004-01-16-BE2547.html
2003-12-30,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 30 ธันวาคม 2546,2546,739447,6,216|435|654|743,64,739448|739446,,388108|495461|517213|576032|940934,090268|539563|663356|758831|930426|134502|592523|756859|921629|986775,025389|143632|279058|423125|697694|040067|147726|297160|442385|703190|072908|161707|314686|443246|717708|081005|167455|338034|505270|749544|082232|170447|340540|528323|776821|097440|189646|341118|625494|858531|121476|210240|343793|642110|891245|124987|246876|365952|650964|928542|126384|261996|385214|661126|930535|136181|273875|391056|664371|976637,003944|235689|408311|589216|801240|010229|239894|409947|617590|814290|029630|248544|410652|629717|824140|050866|269079|419014|631605|830979|060312|276173|438511|633178|838870|071518|277978|448825|655996|850738|089275|287337|471713|656552|851231|098550|299266|506096|662011|852569|102295|330552|509501|681686|864172|112977|345105|510216|697703|871548|114431|346860|513556|698344|883127|120498|365405|527092|707035|890932|121844|375871|530450|713833|894476|129418|382430|534380|738072|943628|134014|382703|540944|745920|963344|156703|388940|543041|749462|965071|177997|391420|560919|762964|972017|181041|396188|579228|763667|975164|185077|403532|580378|780040|976337|190044|404108|586192|798438|988991,True,https://myhora.com/lottery/result-30-12-2546.aspx,2003-12-30-BE2546.html
2003-12-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 ธันวาคม 2546,2546,177947,6,571|676|735|847,87,177948|177946,,660020|719186|723032|867363|955848,116330|266121|380325|578064|783122|129650|331772|384773|601073|994600,002489|136470|483447|589423|758641|003868|139821|483545|601011|767947|012204|175603|489259|602562|797929|014992|184326|500411|625797|805426|031700|231988|517241|639555|862143|048416|255175|540515|674097|874832|092811|324681|547703|707161|882352|094902|454349|548363|732969|896098|120881|462596|557230|734379|917674|133349|468692|558253|736002|957913,007162|189050|429045|578368|798716|007501|194314|431040|579150|800500|025811|202758|433214|586347|805998|026464|207683|467093|599429|810062|030178|232939|471457|613759|817354|032425|236494|472861|617050|824998|052299|237470|479876|622140|826183|062778|250459|489183|625737|827240|081014|257102|498652|631277|827770|085071|261701|506676|637351|839733|093019|270635|507343|645256|854955|102228|273090|513644|679264|871654|111981|288034|516269|694337|893568|137461|291763|523614|743557|917513|143998|298439|525581|762942|920953|160723|316819|536496|764961|961636|160949|317818|538035|794853|968281|161986|340652|540083|796229|990552|176799|357483|560348|797358|994834|183447|408533|561873|798484|998705,True,https://myhora.com/lottery/result-16-12-2546.aspx,2003-12-16-BE2546.html
2003-12-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 ธันวาคม 2546,2546,991307,6,217|559|719|945,78,991308|991306,,020864|761257|807503|809345|898098,070165|177703|503606|581397|608611|155134|186002|531438|585760|696348,020679|136987|369858|532773|760885|025361|147063|378284|568528|785062|035547|184065|394819|576324|840654|042485|200319|400813|590311|840695|049404|209082|401042|594766|850725|087242|220097|432292|622598|861735|095001|249340|446007|679054|869132|100779|249667|467076|720622|888892|107677|321884|472301|721305|987574|112433|348834|532296|739847|990151,007431|175462|365198|607933|787395|012543|178118|367405|615106|795709|013252|179527|370983|643457|802991|022309|180257|381506|645703|805897|022398|208864|387310|672826|819591|028242|213848|402326|678842|834363|039740|221969|422029|683969|839673|043476|228893|436139|702745|852141|049010|243010|450840|705042|861198|066958|258617|464809|723742|866585|067725|260247|475874|729823|889742|078811|262866|485832|737139|892075|090446|263536|492430|750896|904020|101106|268796|495948|752346|920104|117605|279130|517110|757330|923718|148500|291906|532738|760847|924260|152219|350825|546415|761696|932575|157078|354306|548160|769391|935033|164404|361993|583022|773327|945567|166747|363779|607432|778819|955657,True,https://myhora.com/lottery/result-01-12-2546.aspx,2003-12-01-BE2546.html
2003-11-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤศจิกายน 2546,2546,238511,6,155|474|594|767,68,238512|238510,,091592|118514|424546|427920|500722,113003|310104|606388|724721|834558|222473|429621|636869|744388|864142,013485|259949|401604|565744|786460|035776|261726|424659|565942|790073|051784|267850|450719|601716|791431|059630|282352|462905|653150|800002|102539|291546|466925|662868|856526|116108|295909|485023|728533|879549|116119|326025|500396|735879|905942|164517|341959|501690|757152|913655|220477|353747|513149|776179|956093|231204|389610|558011|777382|971484,005096|159972|390614|586378|748255|009910|169361|390902|586667|752798|016708|208964|395977|592222|822459|022916|219669|397398|594740|842888|025162|245567|405900|597009|843188|025537|262295|420892|617674|860243|032843|269880|435404|636661|867922|044953|272906|440322|638099|874143|055310|276236|441137|638128|878004|057641|304272|442156|657564|883668|058917|304365|459291|664886|894569|085448|310978|480073|678599|904622|112238|312890|483370|679492|904767|116661|313293|484893|682744|911406|117469|325793|508705|698717|913702|118018|338918|519272|700853|929502|119863|367353|539492|702088|933683|148722|371874|549460|717097|943959|150128|373068|556430|727414|950805|157664|383372|574671|745915|982870,True,https://myhora.com/lottery/result-16-11-2546.aspx,2003-11-16-BE2546.html
2003-11-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 พฤศจิกายน 2546,2546,941438,6,156|216|264|866,47,941439|941437,,123559|159415|199361|892394|918922,029109|381323|504406|705158|859418|094392|381713|595359|774108|912075,053061|245499|489196|650537|838317|079101|261989|501968|676466|859501|086038|368064|570060|691044|860089|138862|370678|570848|696310|864355|140529|373326|589105|708374|869896|156551|379975|592478|720483|883639|167312|406294|625668|756511|915858|204006|423725|632412|795809|948231|221313|424490|639187|800800|982414|241489|436662|648751|823550|984162,026278|234891|376158|587101|768020|040403|238032|410778|596428|768119|056330|247158|416196|597743|777304|070868|252321|444941|605808|787712|084519|261069|446386|633704|797114|087158|269401|446875|635974|813306|098929|271945|481214|653882|819879|116920|282097|488250|665446|844485|129992|284973|495616|682497|849280|133007|299334|507586|683272|863109|145941|299602|515172|693639|883787|168403|302976|523055|710602|897194|176799|303161|527904|717034|915732|186335|303939|535424|722658|915969|204653|329277|543342|722753|935607|211841|343264|557153|736230|958535|217762|344054|557408|736288|959792|223460|355060|558166|750831|963009|230432|359763|560686|759372|964960|234863|367628|585747|763184|981601,True,https://myhora.com/lottery/result-01-11-2546.aspx,2003-11-01-BE2546.html
