draw_date,draw_date_text,year_be,first_prize,first_prize_digits,last3_numbers,last2_number,near_first_prize,special_first_prize_raw,prize2_numbers,prize3_numbers,prize4_numbers,prize5_numbers,has_detail_section,source_url,source_file
2010-09-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กันยายน 2553,2553,354656,6,096|570|656|784,11,354657|354655,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 27 หมายเลข 354656 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 61 หมายเลข 354656,030494|084448|794459|841396|888140,049503|285117|340454|678662|881739|176051|304996|503406|715064|884516,008279|203263|424944|637611|828045|008465|249667|494949|652738|871525|017424|266829|548839|656184|886691|044194|266972|554744|662477|889846|091823|282730|559671|677213|913903|117899|340497|565709|706025|923031|159662|361884|576337|739668|925345|161770|363050|596304|747823|930565|195671|367554|615941|753724|936276|197193|424575|619192|773026|950999,001228|265389|393308|646484|829917|048880|270235|399301|675300|850983|060111|282943|414034|681800|852646|107639|284855|422284|685727|854936|124086|303837|434332|687237|856975|126556|329753|442599|687492|892578|133652|330848|454139|693223|895769|134569|330924|464467|695110|906113|152921|335263|471623|698024|910544|168376|336535|480961|721685|915834|173397|337448|493089|724070|935440|185682|343349|494702|727052|947662|205842|359059|512175|728985|948709|207099|364692|529431|751197|951772|220533|364948|581481|754548|953233|231834|366636|606923|756355|954825|243713|369560|609029|761707|968314|255981|369689|618037|795986|987493|260414|370822|625859|823991|991442|260548|382486|638205|827082|997962,True,https://myhora.com/lottery/result-01-09-2553.aspx,2010-09-01-BE2553.html
2010-08-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 สิงหาคม 2553,2553,911097,6,448|578|689|986,64,911098|911096,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 15 หมายเลข 911097 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 55 หมายเลข 911097,167432|190605|519877|651990|772041,036617|204694|410505|523527|967731|056348|301904|436970|572586|978040,062680|243150|422424|618836|848134|096911|247641|425012|622829|862985|106639|270475|436289|639927|872176|134334|317763|449900|678403|879358|153068|343113|450722|688307|892149|157125|361792|505339|705190|946244|158124|363638|520928|719209|950084|163890|409484|559352|733710|956390|166132|417648|561304|737234|970091|232955|418992|579595|775540|981907,012178|188337|477372|663783|831473|026737|190109|496244|670240|832270|056499|202128|522372|688783|843187|058306|204231|523454|691476|875378|073550|212329|526105|705749|875958|078395|262900|562598|714343|876937|087409|267381|566705|715264|886887|093808|276171|566839|718569|891607|096919|308730|586555|743317|898066|097961|358029|595528|744016|901728|100217|364376|602825|750452|904770|128360|368878|605244|750791|909925|134439|376868|613859|755534|925626|144643|379539|621257|785524|935387|147979|386197|628055|790242|937431|164975|386235|636721|803196|949468|179053|387287|640394|803829|963064|182814|423502|651204|806268|971737|183016|461036|652355|807782|973548|183394|463486|661916|828604|994343,True,https://myhora.com/lottery/result-16-08-2553.aspx,2010-08-16-BE2553.html
2010-08-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 สิงหาคม 2553,2553,210008,6,182|191|727|769,10,210009|210007,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 09 หมายเลข 210008 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 60 หมายเลข 210008,089453|220768|484505|764115|877126,085622|383895|447656|816146|964812|143357|433041|493511|827778|995580,000354|234294|394887|599023|813071|037001|269275|399701|599688|818342|072370|271778|425135|603548|821186|080462|289132|428317|621893|823884|081376|301330|456064|649616|853625|090636|303517|463783|659072|869889|129240|331790|509336|694759|875656|212198|352320|526529|719838|893992|216568|355538|564877|777973|901794|222141|358445|594336|799733|903524,008881|220011|386194|625221|805327|037164|224715|403813|625519|807242|038854|226890|415246|630300|809490|040417|237789|418324|637095|815415|073178|255984|419215|639828|839545|085745|256999|430448|645425|887991|098125|262713|458739|647123|893557|104614|267099|467285|649923|893796|111740|275940|469059|675744|895617|119258|298534|472804|698161|896365|133795|298792|480200|760062|901943|143072|310552|488077|761409|910685|157538|310666|488452|761501|919071|164335|318163|502294|767565|921556|167816|328607|502699|772629|929673|181733|333998|510914|780150|934866|182879|358256|525800|788807|978087|193448|361340|536005|790067|978556|196757|378853|573377|792590|981040|210661|379660|618255|803661|984704,True,https://myhora.com/lottery/result-01-08-2553.aspx,2010-08-01-BE2553.html
2010-07-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กรกฎาคม 2553,2553,180387,6,024|219|309|572,34,180388|180386,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 25 หมายเลข 180387 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 56 หมายเลข 180387,251922|452705|709572|809445|915006,085458|208301|260348|417458|667985|116354|210516|301093|621969|997663,015359|249000|509017|701390|908317|031363|262744|512364|709346|913487|049285|335850|541286|717730|935243|052501|352278|560888|726545|949912|087749|378390|567836|732446|954317|122781|378750|644040|786525|954474|126673|389609|657818|797339|958485|136536|408127|660849|834762|959598|146657|425046|668599|838618|972585|162946|450560|678063|857159|992110,001412|157979|417876|653388|837051|005605|163625|419664|682464|846372|008307|180709|426963|685006|849059|014037|190991|429633|686569|850004|019452|235779|432713|692587|881708|020097|241696|444238|692700|897315|033008|246865|447553|701843|897394|053633|258625|452782|707150|897467|057769|306246|471746|718655|902902|058400|318866|475371|729198|904565|078671|330560|492296|748458|911531|083071|335883|492511|752298|926669|094640|341591|502919|757130|926672|099552|345752|519787|758313|934876|108308|346685|555047|773525|943819|119146|360758|579893|780213|950387|119509|376321|591631|801478|955117|133403|396630|597675|815618|964837|139240|397879|608305|818700|967400|149602|401980|646046|827478|997858,True,https://myhora.com/lottery/result-16-07-2553.aspx,2010-07-16-BE2553.html
2010-07-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กรกฎาคม 2553,2553,480239,6,450|893|918|961,68,480240|480238,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 24 หมายเลข 480239 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 53 หมายเลข 480239,153891|338552|417257|468232|927635,100417|447409|623276|752156|888260|428294|591687|683005|822357|980816,000596|198407|334222|572961|749141|002099|216403|353346|574580|757224|009075|218458|393025|582860|777018|021799|232806|424560|593989|831608|031999|234384|434632|660883|834544|048361|251810|454329|671018|835295|069373|255211|535883|687231|843546|103418|310359|537317|690522|846313|181667|326941|540077|692635|920777|196656|332064|543758|693012|935949,002787|179394|389573|615319|782457|032408|180657|398882|621257|786891|037130|183136|402074|629928|792647|046974|203571|408682|630367|835693|056152|210989|418055|641607|846816|063282|213264|423533|655207|849459|077860|217470|431733|656954|860967|097056|243067|448711|671492|870979|098401|263986|497500|671637|873470|117053|284651|504550|679519|879015|120272|285251|512351|681724|881008|122734|300480|532911|687366|889060|131176|308037|540641|691805|899687|149062|311661|542013|703201|913923|153836|315548|542918|710916|923957|155909|322354|544941|734079|929644|159329|333429|572197|764631|942967|168764|339404|579417|767087|945210|169637|342955|593327|771366|961497|178949|346478|612381|781136|991925,True,https://myhora.com/lottery/result-01-07-2553.aspx,2010-07-01-BE2553.html
2010-06-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มิถุนายน 2553,2553,500104,6,200|628|681|816,73,500105|500103,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 14 หมายเลข 500104 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 58 หมายเลข 500104,260941|350358|777902|864439|870674,040538|181102|551631|790086|810767|100804|373481|552329|797690|988011,023523|253380|516178|766838|908244|035948|312813|556652|779892|920606|054812|337858|561456|788672|939664|094606|372369|619660|796424|940009|111981|392004|665516|815499|943589|124819|437119|689890|825983|950750|135594|447862|699137|834378|959437|166862|459330|703046|843331|966941|180706|487332|732765|884949|987505|226343|514446|749955|886995|997596,002634|204977|397680|630439|802431|010843|223357|409625|638284|803140|012693|263247|414419|677539|812412|057273|285740|426070|692703|825113|060217|305378|460464|707739|826789|065035|317601|463727|716936|828395|073928|318081|478276|719545|847403|077380|321123|481965|723320|855914|084820|324059|487211|724291|859736|088438|325429|489069|725648|862709|090675|327710|494497|728711|869033|104238|327997|508452|742216|892767|113177|332914|536480|751009|922670|138520|337339|546986|751703|923008|139710|341234|560592|757191|923449|169210|349781|570003|758470|933571|180309|350432|590404|761316|941091|185719|354551|592091|782754|947876|193449|371641|623233|786708|949541|199057|385787|623916|797403|964164,True,https://myhora.com/lottery/result-16-06-2553.aspx,2010-06-16-BE2553.html
2010-06-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มิถุนายน 2553,2553,444874,6,298|374|673|996,81,444875|444873,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 07 หมายเลข 444874 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 70 หมายเลข 444874,003690|081429|335969|418378|454783,096250|250621|371229|754268|800344|245280|355929|395789|773743|906405,003409|190618|291559|508868|791976|004293|202704|300313|540355|816815|048593|221020|349296|548420|828916|069903|238860|368309|553093|837239|087518|247240|400643|700708|876484|107415|249986|418207|713208|915184|115181|255684|453804|715386|932019|155950|269843|466051|716369|962898|167551|272744|486843|749550|980624|168728|285294|491626|778164|991261,016532|217364|316269|545816|769646|034649|219797|316398|548068|796829|044145|221392|333959|555961|803751|049853|232705|345898|562561|804119|050975|234976|345907|564177|826305|052839|241805|349379|586870|832480|056614|243214|355178|593947|833179|102915|245228|371252|611542|841576|108576|247416|383139|647091|851980|127624|247830|387534|649926|877887|133586|261348|388768|670161|881802|137046|264907|453595|684885|900022|152374|274635|469212|693608|917376|155436|275718|478731|703493|924854|157630|276716|502696|707233|928573|185439|277247|526427|718094|932411|187430|280346|527830|746551|934387|197756|286887|528773|750512|950178|200124|306904|534380|757630|987250|204139|310150|540590|766171|995083,True,https://myhora.com/lottery/result-01-06-2553.aspx,2010-06-01-BE2553.html
2010-05-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤษภาคม 2553,2553,480012,6,008|151|293|770,12,480013|480011,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 12 หมายเลข 480012 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 64 หมายเลข 480012,022922|149276|397364|486865|886942,002249|307102|523839|583179|854422|172623|340683|527497|628147|869261,000298|284434|470706|696337|834354|004690|295871|489055|703362|835968|068926|297029|543819|705992|843739|101890|336360|575312|717524|848031|123231|347272|584216|759562|854675|136218|354912|621968|761294|860560|221767|358637|653235|763597|880482|252467|376219|661081|763977|912911|261916|410224|677224|781008|963345|276111|467997|683596|811520|977889,007214|196962|397525|614829|769053|012313|210776|404143|623710|798010|017203|211001|405725|645762|805446|029396|217815|420697|650155|820382|030037|219181|423772|651423|825597|030825|223039|428123|655594|830953|068975|256833|431112|657860|844296|070321|297897|436502|668054|845917|073153|308144|450520|668884|869011|084970|309117|470754|686899|871743|089045|313738|471512|700698|891696|097140|318525|492304|706053|892891|100829|325901|521630|708261|896140|103737|327052|524636|711629|905444|109776|330322|530517|716242|916938|115041|334167|533111|722165|921261|142672|336273|538046|737973|944203|162003|346058|572933|739426|966518|166761|372367|574619|746895|980535|168607|381275|589112|755284|987440,True,https://myhora.com/lottery/result-16-05-2553.aspx,2010-05-16-BE2553.html
2010-05-02,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 2 พฤษภาคม 2553,2553,360371,6,040|382|517|618,06,360372|360370,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 15 หมายเลข 360371 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 56 หมายเลข 360371,198906|477603|495075|603286|850653,012216|316271|513123|541655|726456|089856|434046|529368|658575|971537,001245|195247|391210|651689|759919|033106|199660|394876|657474|763413|063789|234204|442690|669392|812762|065095|258161|445528|680902|832696|066522|258819|470494|691865|849945|071488|259118|489972|714832|852796|076129|269832|492256|716487|906278|105012|320172|562512|726471|951766|109811|352699|567801|732334|956166|174900|376777|600449|733204|970956,001731|180963|321726|567710|807604|036196|181562|324731|597948|873691|037374|191948|327267|627805|875132|054859|201682|355681|634814|878011|059561|201913|359295|645983|881091|086874|203189|374675|649169|881900|096941|226097|387872|657322|882386|097729|226648|419080|665411|886991|100817|262244|439033|679206|894887|107920|265382|456790|689756|902303|115882|265532|468205|692395|902822|132089|272221|470069|696732|911238|139397|274171|475765|711084|923751|147832|274917|482297|718713|925808|148172|275751|496715|724501|938542|150462|277497|498520|726224|965173|157500|285809|523925|749408|966590|171689|293281|535296|790526|968257|176479|307861|541170|796585|972822|178661|320172|547882|797521|994069,True,https://myhora.com/lottery/result-02-05-2553.aspx,2010-05-02-BE2553.html
2010-04-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 เมษายน 2553,2553,211743,6,154|285|744|811,96,211744|211742,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 08 หมายเลข 211743 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 56 หมายเลข 211743,007384|499842|735054|754286|941434,017333|250029|587075|786327|834031|120753|499541|676618|793484|935400,030095|290611|440956|657842|828912|051376|296182|479751|669964|864980|056379|300487|493292|698538|878819|083058|310789|499370|738940|882686|089578|328672|500948|746428|898513|163912|351261|521805|746884|928125|196958|390052|580197|767948|935164|210615|391493|601021|774148|969950|210650|404001|638516|788903|976563|266109|423200|644666|790451|986062,005047|232373|437209|598855|784648|007713|232612|451838|633173|793592|012919|236359|456487|633911|796379|041342|238293|461049|643425|797896|049414|250241|463850|647946|805832|058795|258970|465987|652876|816119|098307|293813|467071|670471|827515|122023|303556|475385|673318|841048|126140|304731|483687|676935|846625|144089|311163|485042|682191|849639|154747|322790|511958|687661|883264|159661|324320|521251|692931|889133|164752|329737|531402|718349|893753|167575|359987|544578|720634|900445|172676|365831|551144|735523|923211|174163|368886|553793|744953|924916|194378|399526|590800|756178|959580|197145|415481|591270|760815|988908|216041|427940|591320|762081|989371|231659|428020|591448|765086|989942,True,https://myhora.com/lottery/result-16-04-2553.aspx,2010-04-16-BE2553.html
2010-04-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 เมษายน 2553,2553,959517,6,040|174|447|663,22,959518|959516,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 18 หมายเลข 959517 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 70 หมายเลข 959517,047571|076154|191813|372047|539618,041454|317055|476571|779577|887779|047396|400489|530319|785513|992897,024538|163098|341959|525649|778795|025987|169847|378610|530134|790053|077921|175395|404706|549778|851940|095801|181546|432488|604582|880038|106778|210149|449433|622798|889455|118618|231339|474498|686758|901513|135325|234592|481771|732666|919261|136338|265502|484389|743159|948356|150894|322329|493688|756814|964982|158399|322760|518953|762230|975968,013053|136050|297778|534066|722021|027955|136100|358426|536430|724021|028418|144784|365765|545977|750902|033878|156980|375046|580239|763199|041404|159806|389894|632202|765554|051189|173229|416333|637899|799130|055781|192564|439906|645200|814615|059295|198372|441515|646469|824552|064961|209988|459039|660837|829202|089352|211939|459489|661628|864337|092712|213735|459609|664904|872813|095618|232073|480698|665536|874025|096825|257259|484459|667452|874693|097341|267622|500153|675066|897216|098516|268081|505392|686589|940605|103920|277384|510375|691620|941271|109227|282646|510527|695969|960647|117682|283842|518201|712640|973819|129579|287319|527959|717409|986127|135666|292658|533633|720697|990074,True,https://myhora.com/lottery/result-01-04-2553.aspx,2010-04-01-BE2553.html
2010-03-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มีนาคม 2553,2553,364222,6,229|619|756|996,97,364223|364221,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 04 หมายเลข 364222 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 70 หมายเลข 364222,161324|471341|496778|772996|787267,095975|198653|418005|752066|858556|158648|332371|690308|758127|902436,010838|087444|263689|501772|763122|017473|102555|303404|524607|771011|024518|103568|358956|542435|808072|036124|138460|369886|627443|817233|037672|139126|379664|673131|859178|041069|139965|406716|693206|864302|056994|150617|449595|721750|875339|070057|171070|459138|733513|892997|070903|224947|498028|736879|978363|075322|263071|498497|742671|994063,011884|224373|392431|561918|808763|021311|231739|399045|590698|843143|024217|232021|403753|599795|843459|053103|238548|417811|626645|847664|056895|242618|437626|663892|848911|057333|246059|439501|669260|849102|057874|251670|441898|675527|851778|063759|271259|446475|679148|867399|064119|279617|447339|692235|875665|075504|288082|451413|698129|878959|089962|288154|458002|716975|927895|090406|289045|466041|717784|933233|091770|295471|473421|718206|940622|129814|298392|473616|737280|942825|174150|305973|477249|772658|943692|178561|306237|485380|773013|955536|190529|312196|501342|775796|967033|202708|319925|525814|776456|983540|211846|338212|539969|796675|986381|219150|387118|556530|808209|988635,True,https://myhora.com/lottery/result-16-03-2553.aspx,2010-03-16-BE2553.html
2010-03-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มีนาคม 2553,2553,215227,6,374|457|470|627,97,215228|215226,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 11 หมายเลข 215227 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 70 หมายเลข 215227,045998|369715|805435|842613|960407,089629|250162|546481|807838|855317|173911|339169|583223|810875|931770,006187|173819|352301|584295|766142|042098|176231|352446|614348|792585|045825|202090|432477|614567|807899|057685|233378|444619|633351|819503|083296|242243|469824|668960|879532|088478|253383|497278|681176|915154|100716|266317|504687|686016|929414|119741|274974|518817|711871|931460|140516|316040|542231|740642|944021|156825|349886|550903|753386|978962,004318|200238|406499|550866|787247|012416|205345|408195|553299|790769|018634|214559|415665|555610|791513|030386|226148|417455|581269|805536|032094|231860|419996|603269|815365|042989|241027|425884|606136|820176|043712|261945|432595|614416|849913|065082|275539|446174|617607|859034|095599|283491|447529|630145|866267|095917|286250|458581|635234|875215|102850|314545|472263|636176|876112|118012|345731|474541|649046|891446|147533|352520|475564|665419|916550|153677|363244|478849|695880|927772|158288|366750|518520|705298|934322|177447|381899|520262|736609|942228|179086|387352|525911|743094|942579|187458|390085|528973|758774|963715|190071|394902|536030|771196|969894|193920|395611|541265|782201|999700,True,https://myhora.com/lottery/result-01-03-2553.aspx,2010-03-01-BE2553.html
2010-02-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กุมภาพันธ์ 2553,2553,133707,6,026|137|362|985,03,133708|133706,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 03 หมายเลข 133707 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 58 หมายเลข 133707,438769|593178|872497|926806|939581,179978|507018|573828|654117|846822|340684|514653|643153|763512|881385,001465|125668|356513|516874|801162|003557|154774|363448|536494|807647|051795|162866|375191|541833|876363|057477|172721|379936|580876|888006|068679|236156|431035|601006|895098|074514|269914|437395|614033|929049|083649|298789|454630|629958|941929|105240|314164|473364|646431|967076|109411|339685|499544|726360|980716|117350|347067|509571|782934|995491,000166|189057|380817|532703|745390|015325|200790|385212|542728|750646|018213|208377|389599|550483|762081|021236|220130|416548|563380|779089|023506|221768|425858|581429|780088|030664|233661|431486|583579|789349|035589|237133|455358|597121|797432|042405|239660|466813|597368|800424|047417|249515|468183|610249|838827|050297|279413|468450|610660|845227|062769|293469|472303|613116|848156|077482|295965|481340|633400|880765|079053|303364|484741|647361|883740|154048|309201|490692|661065|902995|165966|331513|492081|661282|944504|172373|347846|494191|663531|948440|176932|349761|504728|664176|959399|178214|350661|526191|701460|964598|180703|356599|527752|729527|966385|181205|362039|531362|733886|990348,True,https://myhora.com/lottery/result-16-02-2553.aspx,2010-02-16-BE2553.html
2010-02-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กุมภาพันธ์ 2553,2553,186312,6,403|577|694|936,14,186313|186311,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 29 หมายเลข 186312 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 51 หมายเลข 186312,137138|172387|316711|636706|795004,177598|472950|559073|665509|908510|400513|536061|565500|788628|948133,017912|258757|410153|571649|799181|035812|279306|418058|571871|816540|063637|297843|439759|576061|819114|067297|300102|462450|650759|832237|094310|309138|477474|681912|835755|182892|324055|479662|699434|847591|201215|325925|484459|707833|945616|218812|350954|503607|720485|949354|247728|373361|507683|738704|996293|255080|398789|507997|749936|999211,020699|177819|373874|640135|827025|029477|183034|394023|657980|827600|030503|197656|415555|668170|828609|037624|202699|433916|668663|837176|041789|220788|461184|674608|838200|057571|237258|478542|686218|856394|060396|262439|493964|687399|886739|062435|266712|499406|691797|903629|065725|283609|510984|710507|904243|067537|293978|518971|712740|908106|086661|300157|519123|734991|908624|121641|303067|532166|741056|911462|142625|314286|533920|746146|938838|144075|315091|540223|747022|949604|148128|332546|540940|764061|949826|150208|333952|542490|771781|951445|156621|339259|542717|803198|969987|156893|341184|570445|812431|975668|161804|359333|579697|815434|977181|166112|362250|629291|820725|987140,True,https://myhora.com/lottery/result-01-02-2553.aspx,2010-02-01-BE2553.html
2010-01-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มกราคม 2553,2553,073577,6,413|459|646|781,67,073578|073576,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 17 หมายเลข 073577 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 52 หมายเลข 073577,138072|184369|311144|675680|729336,103735|199088|404514|468080|802259|179967|234357|456380|476012|883552,004756|247243|501713|597361|849881|028814|331438|511520|611202|879015|039708|351321|530496|672868|917906|048842|358783|554015|685685|938934|058306|362068|572265|716003|941755|059736|362196|577973|747916|945714|091458|400769|585326|752000|956698|096598|425183|588164|807981|963225|113899|443485|589805|836701|995609|170106|480498|594534|844173|996782,006413|190026|398766|565303|770198|009221|190045|437015|580298|778123|019482|193782|440218|590806|796059|022438|237622|442698|606876|803523|023966|238746|443705|608447|805838|024822|250285|452915|617771|807627|029835|273448|455527|619877|818114|030128|282698|468688|643778|823401|055138|283268|468753|645270|883913|071120|288954|476408|666365|886123|075618|304308|480867|675838|886337|079568|305045|490319|694840|932205|087651|312837|514991|696830|938578|121568|315993|520039|699408|952412|152980|332312|523587|723860|958007|153185|339757|523893|726594|966690|163556|363961|535276|734910|972486|172869|376385|553538|740939|973502|176690|376918|556369|744152|974568|189325|381947|562119|749817|988779,True,https://myhora.com/lottery/result-16-01-2553.aspx,2010-01-16-BE2553.html
2009-12-30,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 30 ธันวาคม 2552,2552,994304,6,337|419|598|993,87,994305|994303,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 01 หมายเลข 994304 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 70 หมายเลข 994304,000299|016146|217216|457938|559002,381480|717725|824949|903025|975993|583484|744976|844385|920432|995473,037626|189290|310124|562389|860804|046245|219511|355411|617191|871950|055558|229565|364454|623985|886639|070982|262944|372050|672711|889817|088039|271367|399698|725888|896217|110584|276821|412330|732646|903255|144847|279072|439055|738202|911701|148937|291485|496090|773091|968501|170894|291799|501110|816041|972692|184546|301803|557582|847387|982955,010159|174219|466408|629884|800503|010892|184522|469664|632664|809044|013301|205323|473884|635648|829250|017784|205726|473924|641049|839169|019034|224024|477328|643167|844721|030100|238954|483908|660417|851499|030100|240296|503706|674676|860538|041692|243313|511137|685007|861801|046835|250794|530487|701798|866854|047964|252872|546605|704381|869105|049242|279408|550930|709034|871231|049451|291341|563871|716306|891887|064384|304826|574569|731047|894696|069523|309664|574956|737004|911023|097082|316956|576286|738637|932949|098222|332991|591880|743158|964231|158903|350679|607216|758232|967695|160731|368742|613227|759670|969065|162174|425771|615399|769789|985165|171483|462489|616938|781135|991540,True,https://myhora.com/lottery/result-30-12-2552.aspx,2009-12-30-BE2552.html
2009-12-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 ธันวาคม 2552,2552,685141,6,142|524|694|775,05,685142|685140,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 30 หมายเลข 685141 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 69 หมายเลข 685141,431772|653117|695039|725788|903062,000484|103999|372452|518383|810377|100711|141155|383687|548578|930969,003217|136625|373691|591432|857004|035456|152584|403516|606097|885939|039433|225878|406856|615740|888934|046226|271829|415549|630717|901290|052423|282940|469369|647498|912060|077635|287321|477982|710462|927830|087419|291914|485268|742063|949660|087534|296705|558590|759662|960512|090851|358024|571694|789539|970261|110168|361463|576329|839508|982980,000815|284311|398288|658732|820813|036328|294801|404164|673824|832609|037644|299892|405391|685511|835511|061591|302175|409346|686713|838416|073435|302183|431860|695259|843689|112989|309605|435685|711041|844017|116991|310862|440340|721355|863424|129425|313102|464179|724051|864695|151186|314186|504247|728761|872016|163851|314368|504709|735929|881487|187178|318617|517255|743813|889853|193888|320610|562110|748737|896676|200157|326053|565187|751579|905580|215567|328184|571589|757422|909088|222021|340624|580978|762268|909493|226083|341955|623882|763826|916601|232250|343467|627163|766011|922529|232774|358025|629752|768646|962160|245577|368524|646629|792538|963683|275203|396651|647789|803742|973340,True,https://myhora.com/lottery/result-16-12-2552.aspx,2009-12-16-BE2552.html
2009-12-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 ธันวาคม 2552,2552,776980,6,188|252|412|937,59,776981|776979,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 03 หมายเลข 776980 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 61 หมายเลข 776980,289128|368501|626196|883087|958821,113884|259278|344859|352109|565228|178005|261045|351614|530260|882471,012057|293246|412462|526317|771818|071820|293757|430647|539955|782783|096332|294380|439341|540055|816840|099447|306625|441300|546191|817174|102745|322074|444038|548279|826145|149457|331797|458778|560222|850002|160511|365302|467205|577028|854101|198600|375944|477623|611983|873729|199768|398443|506307|622833|878971|290534|410741|525605|750170|884175,002644|196769|363221|602515|761156|005816|205003|363380|623532|764194|010214|214507|377036|635109|779654|024468|217289|395362|641888|780822|031028|238741|405441|643755|781474|040018|250533|423686|646296|781680|048377|252523|425158|662110|795578|059765|271659|437458|666630|803667|066273|273970|442808|677323|835013|095797|278403|447198|689563|852210|098111|281353|449775|697285|854449|107852|306779|453015|699137|857077|112638|317466|461273|710617|870137|115323|317660|465683|712533|881143|125928|325725|466276|717970|904629|166404|341343|471229|721578|917039|177031|342123|482529|724357|920277|177528|343311|521722|729405|976970|183094|350471|560767|729442|979908|196237|351993|590361|761133|989385,True,https://myhora.com/lottery/result-01-12-2552.aspx,2009-12-01-BE2552.html
