draw_date,draw_date_text,year_be,first_prize,first_prize_digits,last3_numbers,last2_number,near_first_prize,special_first_prize_raw,prize2_numbers,prize3_numbers,prize4_numbers,prize5_numbers,has_detail_section,source_url,source_file
2025-06-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มิถุนายน 2568,2568,507392,6,299|736,06,507391|507393,,466702|564087|836570|916566|923982,055913|210588|251068|728619|971844|153753|234300|725799|824977|989810,055485|222406|413991|679571|830539|064202|241545|420262|699113|840101|090821|257553|445850|701178|851660|124992|281129|451904|701613|861198|129679|312876|542355|711107|874508|135825|321701|553019|725547|875862|157683|324967|603638|748107|898292|163597|331106|621188|756750|916923|178497|340891|638186|794769|991511|190419|384386|655945|807974|993316,004857|239878|412781|623959|757530|007849|255968|422571|627559|776350|011317|256405|424151|643466|797595|011644|268420|428871|646200|802264|016884|274727|445470|647890|804886|018202|281393|456089|661905|808926|032126|311604|467045|663281|814365|035409|323159|467107|678011|817127|035696|327042|470021|681768|827837|062998|339122|487095|682885|837128|071183|344150|487174|685839|869728|091378|352229|495177|686167|872318|113610|360785|521063|696598|872837|140662|368034|547117|699878|887598|144779|369312|554214|721149|919279|189538|378598|558573|722479|921607|204343|378668|565459|726546|926634|224478|391506|605470|727154|939792|228704|393994|612299|735110|960636|235230|412359|615198|752885|970287,True,https://myhora.com/lottery/result-16-06-2568.aspx,2025-06-16-BE2568.html
2025-06-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มิถุนายน 2568,2568,559352,6,044|307,20,559351|559353,,001173|212788|451156|481541|932285,103713|290140|438599|662416|718370|197136|426942|476905|694383|813752,006965|212453|390415|568383|740051|007294|214641|395027|581133|782025|035801|252353|403648|592533|792049|047179|262358|408321|603406|797377|061957|285171|410393|643759|822771|094880|291589|426814|645152|827822|172944|295657|428815|654751|870753|196407|350517|506866|655157|893445|204925|376131|551569|686012|920659|211342|384590|558484|694311|936938,011441|244753|473922|697762|855467|020199|265530|486133|724967|856771|023450|278231|487699|742366|863666|036285|286686|516567|745883|865765|049903|292359|517338|753398|866512|051705|292683|541612|753517|869002|055667|293986|544766|755063|882992|065385|309488|585819|760724|894036|065924|319546|591610|762444|896748|066494|321070|620195|795085|908556|075935|342508|621908|797140|912937|085016|355151|626540|801785|917000|130002|359449|631976|805548|921213|148075|409676|636137|806175|938507|168244|417979|636292|814842|943507|195766|424295|651247|816032|947449|205411|429067|652634|827456|949824|206565|457676|666727|832813|975737|210284|460103|693481|839398|983131|237281|468831|697460|839402|999682,True,https://myhora.com/lottery/result-01-06-2568.aspx,2025-06-01-BE2568.html
2025-05-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤษภาคม 2568,2568,251309,6,631|965,87,251308|251310,,182071|303897|345546|753325|918367,162850|281248|481808|526928|625901|186926|406069|509475|574474|934824,020602|237611|357100|582187|812751|023204|256438|384552|600532|823820|027830|260781|392812|652396|872562|080997|262504|408260|660390|884212|082350|266145|408595|680144|906129|094058|270947|410749|691286|917283|123122|283580|434741|691641|925179|156947|333990|508889|711541|925601|185474|351242|525592|712027|930942|190932|354591|580410|798092|998480,011467|228733|461349|635867|805508|019207|251503|467768|643126|805646|027896|264848|468247|653239|810984|031564|266597|481879|654516|814628|040377|271449|520008|668691|815928|070317|280889|527011|677227|817487|077544|292053|530872|685587|823008|094927|297869|532223|710177|836072|104146|311863|541729|711852|843899|107286|337451|546546|735932|849156|119002|350125|550487|745944|859676|137618|351680|552416|748431|884930|148592|372547|558136|754032|893849|154225|373108|574402|754692|906578|161330|375940|580653|773403|922583|171967|383877|582378|782647|926027|197678|384192|610560|790016|944359|198703|405949|612792|794042|946933|210179|424822|624200|799760|967087|220942|432165|635178|801502|975278,True,https://myhora.com/lottery/result-16-05-2568.aspx,2025-05-16-BE2568.html
2025-05-02,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 2 พฤษภาคม 2568,2568,213388,6,167|662,06,213387|213389,,581919|611598|654405|678508|835848,010071|194033|603065|732386|929099|177821|299533|672945|735957|985549,012874|127134|340900|605730|766472|015712|128020|344264|610072|767756|016677|140460|363703|613709|778770|017208|144903|410891|630494|785433|019032|154945|440998|664695|923151|025693|164858|456610|666426|949208|076327|171806|485098|669834|960742|096390|191682|562479|673658|967162|116653|230616|589052|715506|986278|118958|282531|589421|736038|994140,030795|187957|408712|594699|761979|031746|207634|427583|596865|765122|037438|232109|428721|605313|766405|038680|245602|431563|620924|789699|044996|277515|433121|634749|791045|050101|282826|463859|636008|796748|057001|288673|477272|638691|798081|069239|292829|478021|647507|804096|095629|301373|482320|670910|821917|102114|310203|489849|674547|870216|108845|312546|497208|674784|884004|116649|318280|507161|677503|884802|132963|323573|509983|681801|927417|135335|336669|515476|699505|935675|137652|353933|534384|718446|945929|156294|357020|541629|729087|960890|161488|357745|544256|730225|969950|166654|374058|556648|748963|970192|169652|386815|568497|754369|980984|173931|407778|575349|760647|982425,True,https://myhora.com/lottery/result-02-05-2568.aspx,2025-05-02-BE2568.html
2025-04-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 เมษายน 2568,2568,266227,6,474|760,85,266226|266228,,433036|676248|697262|910256|956704,006177|685203|736031|835740|949316|658389|718480|803741|881076|996183,006165|178515|382144|502192|812416|037471|181876|401586|504936|861079|083181|187246|402616|576441|884153|084043|200883|425348|606168|885722|084623|227442|463187|614053|897760|120563|250542|463301|676146|909395|126219|258261|465519|711288|920524|126522|273668|475113|718634|949567|140225|328865|497611|780493|970884|168172|329418|499336|796331|985225,013250|271718|391723|626824|788578|018539|288173|428922|626980|793009|057284|289608|430791|634816|805759|076858|297167|435789|643808|808697|103087|305332|436492|671360|814747|118185|316618|436615|677255|822131|120834|317555|462757|683822|825690|133930|322504|500529|714473|841459|151603|322543|509045|727863|863415|156061|323863|518828|737111|877105|171077|326414|530971|738121|888227|189496|331184|539783|740160|895512|200654|339512|555821|750494|911589|211089|346865|556985|761661|925027|234651|354311|577165|762191|937474|235479|354661|586305|766396|940563|239598|375217|587552|767897|946713|243902|378251|603981|772070|947059|251644|379864|613537|781509|967668|257167|382677|613998|788101|980753,True,https://myhora.com/lottery/result-16-04-2568.aspx,2025-04-16-BE2568.html
2025-04-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 เมษายน 2568,2568,669687,6,180|666,36,669686|669688,,032218|055440|120441|317176|903895,115898|430077|677417|863114|968267|269444|617158|699092|898356|976075,001477|264282|465015|689814|804468|057527|325749|541755|704849|811292|108857|344000|552715|720039|821017|121573|360695|564540|720557|861456|169205|367601|585110|741507|874164|179643|367741|585929|744799|910964|196802|370842|592546|760916|914197|235692|378835|594199|781735|920845|248088|384674|607488|783654|922149|250447|438967|658419|798376|947528,013285|208682|351169|527148|815778|018622|219981|369585|546550|818538|051582|221516|371071|558934|825153|085044|261364|383253|590140|839651|085289|262674|389310|596614|845815|099352|264275|394122|602580|853960|099914|268816|398927|613625|858706|111713|273157|415338|613701|881777|116139|278540|426752|635475|889174|122396|278920|431020|666321|897967|124989|284666|431047|677949|910427|136635|294649|443514|682271|915483|137999|298045|444062|706029|937904|160898|303004|445902|721441|943169|163884|316549|453326|725275|947029|166410|321168|464859|730362|961373|172330|323033|473572|734692|966602|184490|331123|479122|804719|978651|189581|337988|503667|806244|987977|201364|349486|517040|810743|993970,True,https://myhora.com/lottery/result-01-04-2568.aspx,2025-04-01-BE2568.html
2025-03-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มีนาคม 2568,2568,757563,6,309|457,32,757562|757564,,041134|465815|748827|875925|989893,139119|246223|455376|571016|750873|141267|347605|472259|633053|909970,074040|209713|347176|532411|802025|074509|214933|369661|544466|824008|113275|231327|395960|546436|830000|116520|247158|408506|566906|853348|120687|248923|415164|572952|856757|122064|252613|427466|579180|865801|124537|262297|466815|636983|874836|168423|295987|468063|649727|883412|175231|342135|492265|661839|961506|205246|344622|519010|782028|964672,004058|158520|374805|588685|907596|011186|160909|375607|599129|914448|016450|164129|409757|606555|915106|028135|195765|426624|627079|915506|029268|204243|430316|632802|915765|032771|205399|440097|642669|920930|034665|221239|456950|664304|930065|039933|225984|458447|684442|933952|042591|233255|473219|687423|937521|047836|240622|483655|692681|953027|051805|268658|488862|735763|954469|080656|275463|498114|755320|961105|084790|293176|526740|782761|964766|094743|313132|532065|793479|969472|109999|316228|532573|795591|981550|110149|318762|547511|841412|981958|124954|348438|563666|859329|983847|133740|348500|572339|876311|988703|134502|366349|573421|877480|992720|138684|372464|580626|907523|997455,True,https://myhora.com/lottery/result-16-03-2568.aspx,2025-03-16-BE2568.html
2025-03-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มีนาคม 2568,2568,818894,6,656|781,54,818893|818895,,009425|445710|626086|706361|966801,073890|164491|265729|543296|939068|123509|198946|337602|708975|989397,033953|190194|433312|656620|786889|035786|261092|461198|705735|801667|036660|298466|466654|722324|802886|047197|300157|482643|730690|815244|050705|314436|531409|730796|892775|052868|347098|534220|760808|917346|083894|359272|596529|764499|924160|109672|399140|606229|770896|938342|121143|403073|648142|776759|940408|127601|406749|652959|783813|963209,013081|253930|432973|660401|824645|015145|255142|450981|667158|827929|015230|261524|452554|679023|836397|028348|266027|495643|701748|837254|044736|272193|506232|702804|840042|060137|284819|510846|712633|850203|092952|289079|519069|713335|875552|108798|291205|519732|720680|879210|140002|325053|522828|735425|880304|153215|332950|549267|750470|887529|154530|336835|554737|751539|906844|157570|336944|557740|753659|922294|163865|359521|559492|764291|933882|172143|372164|560073|765241|947659|181502|376226|561656|767982|965121|196824|384608|583089|777059|968167|215784|399660|608427|788314|983571|219953|400084|609909|795363|989074|237014|419305|622328|805860|989237|244432|429243|641873|816587|993052,True,https://myhora.com/lottery/result-01-03-2568.aspx,2025-03-01-BE2568.html
2025-02-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กุมภาพันธ์ 2568,2568,847377,6,001|652,50,847376|847378,,234582|403022|464953|572417|822419,126320|405988|467127|642152|657401|273711|424303|497867|645024|907658,021660|151964|293096|478552|735617|037244|164088|322129|560894|742179|073045|168378|325152|573676|785084|077913|173448|344581|575954|797797|085810|179357|366488|638899|803962|094541|192006|376516|642332|824459|099058|228271|403627|696028|855651|100051|231605|404509|706119|870601|100287|248640|439018|724366|913399|139733|256518|467561|731665|940805,015842|176466|426726|648082|797831|022284|181947|445223|657946|813732|028396|185480|450668|670630|814089|028524|185608|454211|682227|816210|035100|186903|459106|712333|818178|036290|187299|465924|721972|824691|065561|189048|466469|727955|838824|075197|195215|478917|730383|856391|076869|195390|485062|734859|857575|080839|227491|494337|736301|865227|089391|234984|544344|744940|892188|093553|263695|548796|758171|908784|098615|273605|569785|761693|909439|127859|278951|573685|766778|916212|136371|285218|581971|773808|952284|138431|327045|598830|776547|960752|144457|348781|608117|778179|964213|144831|398268|611526|781676|977130|146668|413481|616650|787725|978302|173114|421005|637061|790653|998649,True,https://myhora.com/lottery/result-16-02-2568.aspx,2025-02-16-BE2568.html
2025-02-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กุมภาพันธ์ 2568,2568,558700,6,685|824,51,558699|558701,,180367|638065|719083|883775|911999,188548|514538|572689|805704|950699|443022|556224|592134|917964|989351,040227|197551|406797|643063|779827|057554|203596|431300|645967|830628|074973|205879|456222|659209|830929|082186|233725|470781|662127|837682|088036|256225|491970|667860|848970|099363|302216|513218|689248|854433|131842|349710|529529|705634|870742|145374|367734|540915|724970|909244|149975|372733|556556|768307|924237|164298|396135|631224|770832|974031,002886|237637|423932|572844|774187|004666|242460|434315|584125|774336|011487|249797|447638|609274|776946|019984|256651|458153|619350|813271|027205|262969|468417|625188|818954|054345|293875|475118|651277|820208|070967|318992|480659|656732|834118|101130|319578|485292|660585|839421|115205|326507|488003|666309|843874|127333|346327|489146|669408|862547|127745|357324|500656|669725|876085|128024|373449|510530|689128|899789|128987|386735|520235|703901|915232|146717|388391|521615|703932|923554|157450|393295|528246|713917|926141|158717|395207|538250|719219|938687|158957|405669|539134|728225|944711|218574|414767|552257|756019|952420|225654|416441|556099|756167|952463|228943|418226|558425|756513|964295,True,https://myhora.com/lottery/result-01-02-2568.aspx,2025-02-01-BE2568.html
2025-01-17,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 17 มกราคม 2568,2568,807779,6,448|477,23,807778|807780,,036472|050976|222219|270761|434041,150858|266360|347618|500319|722137|171891|343475|359726|704912|825528,014861|222848|496586|625828|872116|053892|302011|527626|651488|872641|056479|318159|533037|702504|876684|063321|325286|542186|704274|877824|064964|346068|566714|710783|878459|088212|408346|586556|713480|928126|119503|437722|598277|725948|933578|129742|450097|604366|789093|945648|143678|454535|609776|798955|945826|205041|470098|610859|800333|987393,043279|210295|438472|593728|856619|049995|223533|441395|607502|865789|073623|247549|450181|639060|876447|077498|248476|452835|643367|881587|090497|258099|454511|668531|885682|092964|263398|455156|677331|886107|113048|291739|460376|684061|897050|114470|304278|466517|722197|905392|117572|311607|470491|730086|905652|121983|314719|500988|740807|906133|123993|316422|502170|756985|916126|130734|331211|507902|762951|928875|137909|333442|547227|773575|936733|142319|345049|558354|777069|951727|152447|355228|573284|797858|960424|156151|389765|574988|814551|967694|159033|407093|578320|825672|969069|162695|412407|578683|826509|975949|170696|431591|584332|850801|981397|197913|433776|591078|856352|996272,True,https://myhora.com/lottery/result-17-01-2568.aspx,2025-01-17-BE2568.html
2025-01-02,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 2 มกราคม 2568,2568,730209,6,297|376,51,730208|730210,,144798|440080|671700|764177|905788,017410|286468|543132|632323|810497|023742|441850|593131|651864|950821,011243|309294|452409|624310|783456|067086|315874|487715|640423|785881|074970|342298|506949|666587|789122|085210|358149|556317|676198|794597|088544|379925|582187|676456|810445|094884|397163|601172|688447|825425|096390|422247|601534|702769|857858|176393|436266|608458|710399|881355|226925|440900|615097|726121|953541|293328|449201|618276|746225|987193,007186|184824|395375|700600|824174|010081|204356|468305|711289|826029|013427|208923|485072|718146|830173|020744|233615|485535|718339|833636|021023|239089|492579|718590|833998|021492|246839|498509|730910|854220|022786|248890|509831|734145|856581|028982|265752|511582|749177|865081|058809|280825|520294|754462|900063|064372|286901|545258|758578|914603|066939|289147|560785|762213|943848|074378|289954|586000|765600|951202|081441|292298|602267|773620|954563|089960|293532|603121|782267|963902|107563|299555|631702|795129|976957|121888|319306|666663|795138|977363|137743|358456|683261|799442|988047|162386|358876|684186|805029|990183|183320|362401|693948|808422|991165|184544|389866|693949|813239|994546,True,https://myhora.com/lottery/result-02-01-2568.aspx,2025-01-02-BE2568.html
2024-12-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 ธันวาคม 2567,2567,097863,6,339|881,21,097862|097864,,077335|142161|208137|773959|885770,132601|214955|346727|543369|579783|164003|232859|431928|546762|882472,005170|226962|512221|665998|807334|009226|239277|515844|690417|821551|062558|270861|555474|693110|829492|090523|325011|565216|699145|883128|112272|332505|577454|736296|896429|142726|351494|601662|739701|934591|142837|441853|610101|746765|940955|194802|450486|624287|785942|953159|197755|467237|657613|801458|961926|216600|486524|658743|807271|997599,000720|188327|381363|643234|840150|005446|216550|383136|649102|840505|012690|234386|384252|652077|844198|022294|240986|403646|674832|859044|025790|249618|403966|710802|864713|026835|251189|435555|715352|869600|043888|254796|469805|718628|876705|076243|263787|488721|720511|892314|095262|267029|510444|721765|901378|120133|272076|512588|724824|906805|126272|277818|518176|738784|924064|129244|294466|520703|742608|933526|132312|295057|521374|744745|943132|133265|321051|535868|759966|948959|145400|325180|536880|760206|957217|160740|326384|557342|761774|961592|171540|350040|558938|780180|963351|173566|351317|587085|804602|980861|178296|352605|589843|815269|986987|179844|370241|601202|836320|995220,True,https://myhora.com/lottery/result-16-12-2567.aspx,2024-12-16-BE2567.html
2024-12-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 ธันวาคม 2567,2567,669843,6,098|654,61,669842|669844,,127223|141669|257611|362623|511822,007427|225443|412183|632428|799112|063530|361496|489823|781904|988373,017721|213958|412207|631207|803676|019273|221943|415228|635435|823603|022020|244738|468693|656044|840761|042702|251466|485229|661196|858067|060334|256247|506997|702772|865378|086494|276443|523975|711163|908080|092386|287059|529435|721991|913697|110508|292911|556792|777702|920410|150524|310734|612785|783205|954641|173524|311035|621091|786108|969664,000444|213187|422780|659735|862439|004229|220724|425408|660109|864440|029563|224868|437355|661043|865280|045935|225464|466629|697223|889207|062626|244443|472750|704404|891591|072992|246732|472981|719345|894211|075074|247480|477673|743273|902108|094632|250963|491890|752228|908469|102006|262620|502139|754440|918078|108046|264021|515208|758463|926936|119815|290402|516740|759860|942694|129254|295735|518718|767161|950649|159762|310173|555795|794753|958709|160838|329479|562496|798613|972507|165517|340190|570477|801515|972663|176011|353846|587103|805620|978088|177886|355059|594170|824063|980718|183717|372901|621010|832512|980858|193042|394095|635061|847276|988116|205941|406805|647410|858864|998784,True,https://myhora.com/lottery/result-01-12-2567.aspx,2024-12-01-BE2567.html
2024-11-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤศจิกายน 2567,2567,187221,6,547|980,38,187220|187222,,164480|339596|459403|739382|856492,088391|271867|319545|705238|803964|243904|287458|584122|744835|822647,020102|193067|399138|622075|800670|031147|201819|424200|650025|819942|032420|221831|438914|679006|852768|060223|235498|461418|704511|854444|068457|249235|474735|706630|879859|081623|278756|515974|719577|947933|143088|287082|527535|719828|962056|149320|296736|529166|730035|968311|164159|377347|564974|769620|974578|189506|390470|604235|797585|984918,025378|260186|428874|625306|796055|028158|269205|429168|643187|799427|032425|269883|436509|645166|822346|033780|273030|440000|647724|831411|040200|279629|441209|650957|848055|047871|300471|447811|653115|852195|057397|301731|448438|657280|856212|092506|301871|455565|680182|867017|101145|306713|464219|694314|888036|148474|308731|466122|715738|895633|171201|332591|477905|719461|908507|171582|340257|504598|720433|911396|190752|344665|508549|727095|921558|200238|345709|525992|730359|925082|204837|361389|541777|731062|941133|216401|363848|542225|737877|944270|216589|369266|577589|763946|982473|229369|393988|585681|768267|986925|244907|410920|606732|777923|992356|247343|419328|612377|780358|992905,True,https://myhora.com/lottery/result-16-11-2567.aspx,2024-11-16-BE2567.html
2024-11-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 พฤศจิกายน 2567,2567,536044,6,063|231,32,536043|536045,,170220|297790|504140|700568|807952,050258|505632|595354|702685|782390|388173|555089|685143|704102|808087,005593|181207|323244|575887|815888|020990|191857|337719|633708|842001|023014|206822|388700|638537|849365|027675|217979|401000|664916|863506|034575|247752|451233|692877|866342|045384|253616|460506|696246|896344|098859|273947|536434|761360|934706|115213|294460|540828|773635|947992|130049|294858|561822|812723|982409|163480|300281|565438|814041|989649,007465|182940|395314|559943|850210|011202|193787|424107|585509|851727|016278|215441|434505|600420|859311|027343|216472|437670|635307|863998|028050|220364|440354|665997|865045|030649|224002|449440|700134|877858|043606|230737|450394|711730|879525|057583|244142|467784|717641|886696|060406|245852|472519|725648|900043|065676|249269|474110|732687|900535|088178|252789|475856|733187|903938|139048|285041|483302|770688|912826|139849|295883|496277|771695|913464|146823|308784|507171|773638|952214|149917|315074|516001|786892|960762|153449|332107|516915|798036|962368|157015|333150|517358|803272|969181|159853|335266|535524|816456|972272|165452|337381|544987|840098|978841|180655|350025|552094|850088|982831,True,https://myhora.com/lottery/result-01-11-2567.aspx,2024-11-01-BE2567.html
2024-10-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 ตุลาคม 2567,2567,482962,6,493|919,00,482961|482963,,042170|091247|209783|887149|960616,079381|327831|360198|744996|835479|309600|350969|701566|803140|942966,006344|195795|391203|500651|656780|021948|215243|394200|528843|724358|056126|226460|395774|536788|729593|113438|288167|405302|563373|730622|138948|292397|414059|564006|825993|155170|315440|417106|573022|826605|167913|318165|423542|604412|863363|168879|322962|424010|615764|874449|176736|358015|462725|630912|884284|180486|388836|470723|637681|934027,019648|242520|424294|668768|889734|026221|269216|446104|690027|892171|034806|277076|449561|696974|892802|059147|279617|464258|706603|913324|070972|293854|468744|714625|915590|103237|305067|474541|726301|916049|104312|311731|493933|727325|918643|105882|315418|516238|744551|923774|109582|318414|516489|749182|924761|128580|347685|524834|750256|926205|133254|354352|526233|755262|937467|141955|356122|529490|755995|940940|158877|367162|533524|767119|942020|161363|375592|544623|777604|943107|164916|389716|565243|782906|956648|169064|392533|567405|812819|958786|169981|396665|572047|818894|976947|177122|399081|574970|848771|987926|192105|400476|594820|852841|995215|207873|414328|650003|859244|996774,True,https://myhora.com/lottery/result-16-10-2567.aspx,2024-10-16-BE2567.html
2024-10-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 ตุลาคม 2567,2567,718665,6,079|566,59,718664|718666,,618304|619457|706570|803186|920212,015089|079513|576883|827661|899161|028929|332583|807587|848720|936769,001650|229354|406839|565201|791315|068766|235485|415631|579404|791526|070465|306489|430370|585487|795687|073792|325692|447798|588560|823339|079288|331211|448648|612189|827766|100523|350914|483088|654733|849778|143828|371560|522846|656278|952454|156039|379538|544300|705120|961797|166685|392399|549143|715944|968249|214339|394717|549734|730422|974093,028519|222108|409813|609336|761270|036283|224689|432285|611367|779485|041220|237296|443091|628125|803474|041466|237865|445026|629558|815227|072238|238694|445974|634524|815448|082021|264184|447142|647932|817965|086635|265401|458809|674505|822973|090743|269228|487641|699053|867435|094704|271493|495788|705352|868444|098621|280422|499637|713107|886771|111308|280547|505928|714202|924197|122019|312076|511989|729975|929691|123489|316668|519617|737191|930041|142265|330818|520432|738631|930997|145004|331823|526698|743601|954373|171250|342384|529047|749137|971141|176036|369105|562878|749235|974833|183407|380962|564652|749834|977415|187093|385388|566721|754306|982865|221366|400188|581639|759723|985280,True,https://myhora.com/lottery/result-01-10-2567.aspx,2024-10-01-BE2567.html
2024-09-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กันยายน 2567,2567,608662,6,008|408,37,608661|608663,,474510|544978|705432|841682|910627,107957|214554|416024|651722|835708|210002|384311|516143|653692|915662,034227|229977|308005|551987|761518|034649|233606|318862|563701|766221|037845|238591|337475|588907|830841|086569|253314|341772|593189|838082|087336|259692|376400|598884|872383|110415|262378|393518|623304|879001|121211|282328|417959|629901|889637|142283|293084|422395|715426|924799|187159|295315|479532|741298|964585|199628|296792|544682|750870|988954,002519|243088|456825|612384|792740|006406|244115|493937|620017|795510|012401|254844|495854|622766|796179|032161|277961|500567|661390|807492|038392|287190|500614|668005|817090|075674|307742|503256|676774|824718|091138|307856|506021|680908|831432|095407|313149|511981|682221|848935|108678|317318|513205|696729|854344|111864|317867|514400|698564|856500|132898|326403|517205|700823|864704|145819|348231|534205|720563|866852|148912|349545|544628|730128|881539|150476|351070|565238|745440|889817|161717|371744|572341|747154|901761|180151|381463|574380|764664|913767|203879|383406|589854|765243|918926|220586|384037|590395|766935|935599|222892|397932|595342|772854|969948|231523|447283|609436|789368|979175,True,https://myhora.com/lottery/result-16-09-2567.aspx,2024-09-16-BE2567.html
2024-09-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กันยายน 2567,2567,199606,6,094|388,94,199605|199607,,190588|218971|253914|536661|878717,106515|163488|384338|577240|876783|163064|356438|549686|817554|982233,011311|190925|380502|522365|757806|016635|194609|380548|534501|766849|076131|235487|422406|544112|766923|083147|251083|425809|545963|819051|088798|261109|427510|653506|860721|102266|276979|427556|667294|863849|114444|278068|434841|670044|875776|136548|300766|462934|705593|889709|158488|301932|493180|706744|894509|177872|371539|520419|740262|973807,000159|252076|420449|661364|848584|000633|252771|440126|677710|855671|002932|265188|449498|683559|857502|004833|280983|466805|693506|860241|010931|298997|470826|695017|868140|015106|299985|481631|697944|882871|034196|301833|490262|701245|900635|080992|312177|512985|733586|907234|084945|327793|513241|748201|909446|089629|331907|513564|756125|915196|108699|334112|513957|761425|916474|115133|361316|514656|765472|926437|120482|361411|523090|769582|930105|133944|362992|530321|772492|954277|149142|363020|533132|772619|954381|175130|364848|543792|803238|955685|209064|374966|589955|805461|962806|212789|397357|618969|806578|968699|220461|412225|622312|832624|978954|236040|414395|649429|846704|994390,True,https://myhora.com/lottery/result-01-09-2567.aspx,2024-09-01-BE2567.html
2024-08-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 สิงหาคม 2567,2567,095867,6,697|728,28,095866|095868,,038546|226374|469262|469899|974224,351293|602409|635741|854153|870199|500076|605705|792643|870121|918535,054378|277743|483416|647195|852326|061220|285832|484382|650811|896010|064127|297370|491697|657429|908323|080324|320191|492425|720544|915869|080935|334863|492713|724029|929860|176131|353159|525880|739679|934227|189882|356841|531163|769072|944230|216743|358285|535571|788403|971492|239634|362708|567078|795096|972893|239745|407016|637241|826219|993372,023901|164904|432767|601216|798917|025262|185518|435309|607346|799415|025367|192930|439974|614351|810785|066572|202685|446710|617582|817943|068055|229531|468010|625546|820542|079389|236059|477765|625571|829353|093803|253956|484180|663880|838234|097582|255582|487933|667669|839199|098847|315088|493380|673641|847344|107471|327964|511891|683276|856340|113884|339017|523900|720970|858210|114925|341894|532754|723059|869949|116703|358243|532771|723188|905672|124481|399634|537016|727189|919797|125567|403429|537232|749286|939312|131975|405000|543493|750176|943070|134811|412167|552918|758194|949050|142585|415136|557358|784362|963350|158151|429285|564552|786141|967411|162642|430576|583198|796590|983768,True,https://myhora.com/lottery/result-16-08-2567.aspx,2024-08-16-BE2567.html
2024-08-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 สิงหาคม 2567,2567,407041,6,070|622,46,407040|407042,,046930|127568|596170|848197|921155,035144|425170|671891|896753|959249|276960|596654|886522|903093|965402,010963|183977|372782|589909|778445|032522|198095|391855|617316|815229|032672|221674|392305|620895|826151|035968|245874|437269|675283|826992|045979|249786|441518|677746|833716|091060|260923|456445|683038|838773|103673|287763|479152|711936|850728|125521|299412|504956|714996|871559|131358|327395|530296|717786|882210|152270|364292|569499|722232|995056,002795|192800|420684|550754|763222|003432|220421|422419|560688|764120|006659|227344|423982|576125|765466|040499|250011|424316|576498|771325|073908|260608|430621|579346|782158|085935|272603|433998|579622|797602|090261|273118|441314|595563|801730|096708|286079|442947|601570|815447|103768|293479|454902|618923|819244|113168|322329|472240|621644|848018|115861|324037|474794|652086|858314|129375|363503|485673|655309|862786|129655|364392|495195|693983|869761|138968|383004|505561|702536|894902|143744|384313|505983|704917|899355|143999|391308|506299|714066|929798|148657|402386|509512|716670|932253|177889|411886|535118|734542|978436|178309|412516|537178|750476|979012|183513|413630|538706|762033|994883,True,https://myhora.com/lottery/result-01-08-2567.aspx,2024-08-01-BE2567.html
