draw_date,draw_date_text,year_be,first_prize,first_prize_digits,last3_numbers,last2_number,near_first_prize,special_first_prize_raw,prize2_numbers,prize3_numbers,prize4_numbers,prize5_numbers,has_detail_section,source_url,source_file
2015-08-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 สิงหาคม 2558,2558,033363,6,227|624|648|781,40,033362|033364,,237761|311626|475040|666669|864720,001811|249450|308520|374916|558296|220927|249505|310775|531299|714957,042221|218017|455532|600204|826376|054403|275019|466114|614039|837674|118435|328762|491520|677653|847386|133575|376665|494005|696057|854138|160181|400155|517921|698960|884463|168551|428754|537468|714413|892735|170787|433049|538140|743343|933802|191297|433294|563338|760345|952146|199132|446796|569235|796369|952416|207791|453969|584717|798323|974407,004996|197289|375323|599294|758805|005291|202265|376568|620093|763600|015994|209025|388708|629039|763763|050321|220040|435384|636145|783970|054501|240973|435709|637095|785594|057666|247377|449567|654310|827188|064291|251284|453524|662319|839223|077229|262591|467970|681097|840466|082688|289918|504170|686362|843252|083327|300725|506248|688870|853290|085652|301881|506306|689797|867663|087837|302832|507155|711005|907143|099567|309638|539638|725660|944656|105013|309824|551736|728600|953136|113483|323302|553333|734833|965841|126813|340630|556001|738321|967433|129937|344414|580771|742455|975503|131836|356534|586796|744984|979833|183965|366514|589613|753049|981843|184680|372826|596565|757014|996611,True,https://myhora.com/lottery/result-16-08-2558.aspx,2015-08-16-BE2558.html
2015-08-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 สิงหาคม 2558,2558,518677,6,333|598|648|889,53,518676|518678,,178566|251134|740798|762092|815107,020384|141504|384173|559790|716812|025519|192734|422150|605683|739097,008783|148345|311110|642670|808813|038204|149909|327820|655919|809336|044544|162704|332486|674912|826185|046283|214956|352515|694603|830792|047200|262441|371243|713268|849373|047305|267684|435860|726181|911701|073005|271008|443336|766569|913119|081092|273050|453890|788803|933920|124345|281517|498191|792257|935595|136798|307316|575751|793705|996464,007872|347068|537716|680094|890498|019796|348051|552024|695100|898593|027212|350704|556859|696116|899670|034878|358929|573060|699056|902509|040515|359447|577851|706076|905323|058714|363612|600013|707561|907227|072237|365241|606953|719826|907327|082076|382497|606964|726321|909004|100278|385366|611357|726406|913981|120791|426145|616981|730912|915652|133273|438295|617755|738599|919903|167365|444000|620599|742852|931002|176944|449871|621094|744312|935821|187033|466759|621659|746081|940388|225454|477960|636965|753101|953993|255617|480421|645083|759435|974086|259558|500667|650909|773252|978244|301638|502450|656557|822792|980152|315162|506826|666002|824011|980975|342107|510527|679142|886531|994067,True,https://myhora.com/lottery/result-01-08-2558.aspx,2015-08-01-BE2558.html
2015-07-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กรกฎาคม 2558,2558,121507,6,294|461|761|830,49,121506|121508,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 19 หมายเลข 121507 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 51 หมายเลข 121507,186674|370940|544499|601679|837831,111057|276466|786170|823492|903008|165950|576343|822796|892478|952168,004386|168194|396006|527003|871140|007335|204736|425625|535977|894751|008940|215188|433709|561308|899444|057086|230865|437719|564762|916321|058601|261969|444843|576271|918834|089494|267381|461626|696563|948882|120541|267849|482182|703914|951724|140203|289129|483669|746958|956492|160247|342427|490115|837134|960832|164502|346712|518056|861983|978532,012703|296154|415458|590516|765382|015861|296781|419791|596631|774503|047720|302156|426948|616949|822392|052654|316397|430246|617861|822656|067309|325677|438119|635101|823427|072645|331488|443904|640287|830441|083192|338556|457846|662617|861319|083965|342712|466360|670414|863245|085607|343853|472847|688736|881610|088243|368799|472894|705979|891176|100706|373582|499884|708680|905161|104339|375517|504453|710382|926983|120961|383774|539106|711593|940461|143208|384068|541594|715345|947070|146105|387781|544982|722574|961156|185916|390818|552086|725551|965883|223102|400401|558533|726179|971495|249618|402638|562747|746359|976885|252116|405928|573511|748409|979796|294634|409385|576976|749673|994067,True,https://myhora.com/lottery/result-16-07-2558.aspx,2015-07-16-BE2558.html
2015-07-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กรกฎาคม 2558,2558,759049,6,081|565|567|814,26,759048|759050,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 08 หมายเลข 759049 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 58 หมายเลข 759049,142165|448978|502364|753462|854574,144179|293814|413926|671896|727884|288876|324551|593692|699222|999461,006873|109030|350365|567537|746643|049127|135799|356966|596157|747900|054572|153022|364220|601731|763451|056744|153120|385016|610651|799386|064927|186666|405810|618490|810176|071259|191054|419578|687399|844396|086480|232738|468987|690745|899581|095174|282197|499648|703403|922658|099644|307547|512691|738619|975820|107939|313159|557359|740124|992640,012859|236430|424197|589751|757556|013023|239305|436420|642514|764070|019616|240403|439639|659263|774570|024132|241370|445431|668262|777749|046131|248781|465120|670345|785527|056763|252566|465254|676574|802076|062749|279034|474216|679549|804300|076192|285773|494849|691547|806104|082444|312933|498868|692394|830724|089338|320978|507636|707856|831657|090677|334637|508018|715316|843233|098863|335536|516337|718278|844877|158847|337919|532638|719458|899794|160613|343350|534538|726178|902056|173962|348777|535290|726746|926611|181185|353524|537647|731270|935923|182685|364776|548374|741051|949808|202971|392356|564236|750988|970075|204577|397410|579668|755131|974150|207748|403162|583908|757062|986856,True,https://myhora.com/lottery/result-01-07-2558.aspx,2015-07-01-BE2558.html
2015-06-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มิถุนายน 2558,2558,644742,6,253|386|429|532,05,644741|644743,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 17 หมายเลข 644742 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 61 หมายเลข 644742,030318|466912|477531|514169|624107,020519|069920|094926|312720|652259|050950|085704|253213|465904|727902,002315|253017|382873|612157|797590|002635|262871|401366|639082|800734|013178|271447|403710|663379|802107|061510|271863|415399|681060|826522|063145|272709|508537|718956|832240|086317|321754|546591|719887|845517|188097|328289|553102|740728|865249|225661|338173|579732|749428|920576|242384|340122|581365|778272|939792|243160|358586|610807|787435|959594,037146|240370|413247|620680|794898|049286|241538|414631|622418|806234|056850|245634|414750|627917|843578|068839|247080|416869|634001|849817|074712|281252|422863|644404|852997|084921|297805|430942|660978|872499|084930|315308|442246|667333|883416|086723|354058|470269|679324|883610|089583|365704|481927|679837|886944|122048|369786|483250|699964|891000|123833|374680|484647|713188|892711|129188|376138|510235|716220|901607|136798|377030|538437|722096|919751|137042|381827|570239|730938|922291|154367|388657|572765|735041|932794|161380|388727|580583|739965|950366|165377|389766|594984|750335|960877|170308|399371|604596|760851|962850|233106|400189|610303|777702|968047|239792|402115|612360|788094|986283,True,https://myhora.com/lottery/result-16-06-2558.aspx,2015-06-16-BE2558.html
2015-06-02,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 2 มิถุนายน 2558,2558,388881,6,314|700|876|969,65,388880|388882,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 29 หมายเลข 388881 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 62 หมายเลข 388881,043212|397962|476940|547077|693749,197527|636485|737801|806487|849241|386592|726055|756305|810937|902054,013168|282451|404416|547853|782640|031256|283131|410767|570420|789142|064461|301689|430561|580903|792424|073253|308504|436285|586832|854863|095615|314898|476230|589793|873732|107528|371872|476658|604084|905778|193460|374637|521710|628879|906568|199664|376682|538624|684411|924100|230380|389980|539253|765560|985171|267488|397263|546570|774725|990305,012024|175768|393016|581605|833881|012814|188695|411395|590083|834142|019306|198490|411992|592303|853185|020696|208145|415451|592490|865145|035758|221848|419167|602660|870212|074831|235984|420301|628997|876680|083786|241283|426513|633654|884405|083894|252896|433817|639355|888259|096692|266379|436377|658275|905168|102500|268710|494560|683020|915634|102835|270051|517123|751452|921479|104669|289160|522734|756300|927873|121936|302591|525742|756456|937110|122586|308073|537297|766395|953021|154875|316425|543703|796586|956548|156450|336958|544657|797470|961390|158902|349449|551313|806991|977475|161977|354343|564393|813581|988211|162821|363200|576684|816422|993430|165744|363813|580766|818768|994918,True,https://myhora.com/lottery/result-02-06-2558.aspx,2015-06-02-BE2558.html
2015-05-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤษภาคม 2558,2558,011421,6,484|799|851|928,38,011420|011422,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 10 หมายเลข 011421 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 61 หมายเลข 011421,108831|432344|776068|835445|888178,086820|299490|587421|681571|766304|123161|330393|610356|724764|778781,023394|171244|520522|652387|801522|029776|192735|523416|665894|820338|068564|205044|530536|678275|833645|089913|286411|551125|684606|834157|095382|310405|552844|692511|835942|105120|320625|561610|709730|842839|131316|390325|607521|716222|848619|134650|398039|614851|720911|912612|158822|408630|627875|740327|919429|164380|423950|640879|760695|986547,007825|206618|404006|616273|786738|017983|209427|423582|618787|802487|022681|214535|424328|619324|833428|043589|224034|456870|623016|838361|076147|228731|459579|639299|838966|091420|236829|471709|651655|849282|101492|263023|486669|660988|850302|102617|265190|494404|663348|863629|107879|272447|494769|664350|866849|116343|302298|508128|672644|884791|132021|309241|521725|695414|898108|133047|339706|528604|716507|915782|137850|355047|529206|728273|918441|158366|356357|531300|733448|923683|168867|358596|533784|736090|937261|176191|361382|543329|739813|946785|193296|365839|589817|741660|953554|199639|368486|596569|756359|961708|201161|375871|606487|778223|981060|205452|379963|610012|784951|986482,True,https://myhora.com/lottery/result-16-05-2558.aspx,2015-05-16-BE2558.html
2015-05-02,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 2 พฤษภาคม 2558,2558,543466,6,163|195|366|818,30,543465|543467,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 25 หมายเลข 543466 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 67 หมายเลข 543466,125430|136215|538676|699840|888856,025251|245134|360189|561270|842572|154249|303307|538540|575517|859431,006742|228682|434780|656045|817456|052167|242497|461090|669953|827229|056392|265038|463272|673561|863151|058537|307315|502877|697049|890822|067687|307667|512781|697087|895367|114033|337046|519866|728745|901278|128200|381958|569089|734811|917538|148251|385355|591474|745632|933862|148315|415936|607543|801386|973510|210686|427742|623578|804338|975159,012146|211369|447981|656675|840928|039664|216594|450090|659752|841677|049214|226514|453204|671246|841972|061797|243178|453219|674863|846636|069961|245637|461366|679291|890428|081450|252100|488367|706736|892103|084265|257180|498866|708820|908726|116532|277315|520038|712897|926237|123151|290047|522979|713029|930414|129411|299993|534769|716711|930733|131544|308427|547452|730566|933000|132958|311638|548204|733547|944218|134777|314992|551418|772704|958466|137664|339092|583697|797868|958685|157609|339996|593008|799349|959234|170021|402797|603630|810299|976490|180329|404006|622644|813632|977263|182749|428171|625945|819759|979350|184959|435863|626850|823395|984282|208077|440402|644360|839624|987779,True,https://myhora.com/lottery/result-02-05-2558.aspx,2015-05-02-BE2558.html
2015-04-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 เมษายน 2558,2558,506260,6,101|164|495|973,38,506259|506261,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 17 หมายเลข 506260 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 58 หมายเลข 506260,030850|221215|372884|643834|954583,026043|142065|254052|518371|813134|085367|233600|495354|617913|981828,006845|162147|388723|645746|835624|009766|186693|455746|647445|838578|013945|216682|462370|649480|864358|043858|230685|466590|662871|909196|063027|255379|487774|666136|910172|079637|259498|490542|713117|942437|092572|276008|537674|726657|958133|110224|286416|538511|752916|967420|115033|330812|545085|792014|973876|135376|354109|559727|830566|983215,011262|271408|470947|614908|737971|019426|273282|490627|625599|777646|057422|273920|508220|651030|796910|065635|283890|509574|658022|800548|068188|301330|515143|676797|807284|081587|308213|519979|677393|816458|082066|313976|530391|678875|831412|093156|318225|533905|683696|833692|095875|328147|542640|684510|841685|109331|353975|544435|686725|858633|113235|365235|551499|691882|860920|129995|365296|562693|707311|880217|167361|365848|562983|710090|886517|190397|367197|563793|712043|887959|204224|376713|588452|716302|896179|207874|411893|598156|719258|900192|228885|416861|599180|720595|922937|237152|426910|610593|726583|925561|239569|449646|611163|727066|926657|260746|457861|612636|727605|938458,True,https://myhora.com/lottery/result-16-04-2558.aspx,2015-04-16-BE2558.html
2015-04-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 เมษายน 2558,2558,605704,6,557|558|861|962,70,605703|605705,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 06 หมายเลข 605704 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 54 หมายเลข 605704,060886|190823|762036|768911|960814,011446|156158|261473|586544|746483|022912|171166|343539|624000|937313,020830|250032|535079|693238|872424|051037|290351|543487|705185|876526|104237|300144|563162|707628|896763|120606|303281|567045|708523|900169|153195|358599|574460|728655|908561|189553|370678|585207|754270|943203|217903|430527|659439|756069|953870|227821|482630|666449|815217|960591|234080|513091|676441|861227|961929|241255|533897|686985|861426|980218,012121|216153|410332|537280|833374|033475|216674|411533|538623|836942|041806|217432|411842|552208|839618|045488|224172|426657|569140|852647|094793|228857|430684|577572|857724|098464|240987|431899|600683|872335|115754|261914|433859|600896|875367|121846|274519|437269|609180|882274|125199|309995|439451|629136|895437|125601|318122|441812|641655|904204|129143|336138|448927|654017|906862|139282|356128|451286|663129|913137|152301|357273|462294|685682|924972|172272|369460|463767|735016|925547|172476|372058|467799|750251|930505|176509|378882|482337|757476|938260|183373|381007|508375|765268|946036|185571|393410|510680|767680|970895|201580|401302|528323|770533|979099|214581|410224|536795|770888|998181,True,https://myhora.com/lottery/result-01-04-2558.aspx,2015-04-01-BE2558.html
2015-03-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มีนาคม 2558,2558,048151,6,339|622|623|757,92,048150|048152,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 27 หมายเลข 048151 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 63 หมายเลข 048151,000369|266527|331991|478311|899699,208689|567240|772370|833308|897377|349830|629122|824800|896662|944556,037258|241655|416593|628159|821305|048996|246886|427865|631039|822488|057469|264315|439132|647060|830751|065326|300551|443591|681316|839957|067982|339631|453158|699640|887360|077084|364989|522566|717534|904744|137182|373283|542600|728347|925142|160528|388337|549818|749898|927967|167993|388919|564753|753893|931127|176151|393221|565447|759879|935766,013320|161045|344120|532951|706281|018420|171320|354661|543866|726298|018535|175297|374628|554277|732524|020162|180728|382378|556468|740596|020356|187931|399643|559926|759294|023335|209034|414153|564374|761784|027917|213769|416833|581992|790075|029295|219636|423864|582946|794024|041815|219940|424777|600196|800886|043262|230694|430674|603318|801266|046545|231283|443284|605804|812194|055721|232086|444845|613414|851886|063451|240469|457434|616005|858447|066535|252667|461446|622104|870759|077902|265549|470948|622499|871619|101346|278833|472145|626655|896152|105880|298948|488549|635163|939514|127495|327798|493459|650300|946253|135919|334224|496993|660608|951102|154320|335554|500973|679055|964523,True,https://myhora.com/lottery/result-16-03-2558.aspx,2015-03-16-BE2558.html
2015-03-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มีนาคม 2558,2558,240237,6,008|031|498|857,34,240236|240238,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 20 หมายเลข 240237 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 68 หมายเลข 240237,291528|324333|368353|802737|958936,032598|108880|204447|431950|746924|071014|145009|427689|575962|855942,016950|281611|410334|633047|870765|019495|292530|442409|659646|881248|041614|293350|463813|660327|893267|077229|308671|464338|666143|895969|131414|345444|503274|686321|906331|172875|377824|537525|724281|925696|209118|385295|545973|777708|927031|227620|388488|554648|793467|956210|241114|388971|563479|821752|960302|280414|405312|615241|822997|989189,021676|171786|441370|663115|777162|029808|180855|447374|666912|782044|030041|218337|454694|677349|792912|030814|223357|462833|681210|794355|041206|225107|478087|685287|801238|042305|239388|505837|692092|841492|043006|246868|530759|693329|862231|049737|264470|531772|707677|863892|053306|276941|538354|711598|866315|054997|290937|538869|714300|869881|075645|294884|540087|726237|888026|080905|325061|561920|728330|892760|105937|330645|562196|732632|909499|119474|351536|566908|732745|909534|121370|351830|570945|746152|923532|138275|352590|572318|757886|927126|140302|361604|630293|759365|930832|146254|365232|647009|760184|941324|148691|369762|654727|760687|949295|161666|420690|662929|761734|959239,True,https://myhora.com/lottery/result-01-03-2558.aspx,2015-03-01-BE2558.html
2015-02-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กุมภาพันธ์ 2558,2558,001864,6,103|392|825|843,90,001863|001865,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 01 หมายเลข 001864 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 56 หมายเลข 001864,004811|339936|373123|846785|922634,015454|306513|469207|692125|961736|225154|401841|622383|809309|988458,010695|235843|472578|598641|726417|040121|284492|517629|642164|740726|058433|285858|519956|646967|827125|128578|287406|533367|672448|828181|130667|314207|543200|672800|871427|148485|325487|552203|695149|880409|153384|336463|556623|699611|895819|189002|369146|563938|717481|897566|212785|396020|572995|717573|907267|220552|412364|587529|723083|930063,005593|172283|417269|619258|846959|010934|205360|425406|631769|850745|011965|213058|434965|634866|855963|024151|214375|447843|643401|857132|038761|217807|466141|647091|861230|049437|220922|476922|648789|863943|060859|222489|478677|668025|868807|065982|232028|483666|672030|870480|081542|271325|487933|677649|889605|085495|327007|491946|682005|918564|085942|337520|507289|702768|919792|093130|340081|507791|704822|926864|115485|342334|521523|706233|938375|120655|342803|544878|742710|952065|134621|346219|559031|774540|962183|140213|355575|561011|782366|963730|140509|374699|563305|787678|965222|144302|385353|571463|810692|966122|148415|389286|584643|822095|967566|157769|395119|604147|840770|973709,True,https://myhora.com/lottery/result-16-02-2558.aspx,2015-02-16-BE2558.html
2015-02-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กุมภาพันธ์ 2558,2558,155537,6,008|083|286|813,79,155536|155538,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 25 หมายเลข 155537 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 64 หมายเลข 155537,029158|275175|349398|390416|973598,166630|287595|456144|702469|861653|223822|389944|526312|721265|935825,023775|178508|345248|662028|830410|032740|180650|353288|683550|835717|050355|183615|411932|724385|838249|075244|190244|513418|744626|843337|088119|196560|517387|747454|851047|102040|277102|521643|751289|917373|114592|282394|526125|800808|920634|122515|284518|590117|806008|924031|134910|312400|620313|812291|934231|175720|328513|629098|814491|944085,004313|236469|380346|541126|756614|010671|238441|397550|576136|766593|016702|243867|399686|598104|847711|017418|246463|399809|625181|866567|021388|253209|413985|631275|867854|023357|253243|419621|635918|870630|032851|269205|425595|636598|885778|070723|271033|440012|636876|888685|071275|274378|444436|656013|899057|079026|289083|454822|662646|917098|088015|293423|458388|667733|920040|120023|297742|460498|693636|922148|122398|336563|486561|697651|922558|172270|340408|490817|702501|948028|189214|340918|492782|703114|948847|190777|342476|493954|705150|949489|190879|344028|499159|707800|961261|197748|350402|513631|712184|967829|206468|351482|524783|723666|978184|208041|365326|534066|752979|988136,True,https://myhora.com/lottery/result-01-02-2558.aspx,2015-02-01-BE2558.html
2015-01-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มกราคม 2558,2558,244351,6,068|398|595|877,74,244350|244352,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 05 หมายเลข 244351 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 60 หมายเลข 244351,105716|140088|367023|428499|560726,197025|311573|578700|721787|836807|226773|319047|638054|732913|958110,024394|202134|368945|615287|817082|042860|205279|406432|621036|825394|048244|247564|421989|656642|855472|049184|262302|434662|689626|863919|133408|264492|490401|698557|866712|155737|267706|494362|722642|936585|167250|286787|570047|736509|941020|181783|307345|590845|744972|953553|185114|339975|600928|754629|954083|198609|363502|604947|812792|978351,005531|165931|347669|560188|736294|014857|166317|366117|570529|737565|018487|186003|370868|571536|746698|033001|191281|373898|596298|759781|039051|201321|413372|607553|760458|046679|201836|418503|624804|765168|047874|203157|434722|625368|772933|053446|215608|435486|639690|778030|060017|216981|439296|668771|786036|070705|217897|446350|676240|788451|072421|231665|459059|681469|802514|074164|247207|460743|682396|848962|093312|251622|462190|685604|873110|093740|265202|482633|687337|873981|105653|277463|493642|690726|881207|131326|282104|522282|700531|896548|131784|299441|527745|714997|906053|146066|309910|530333|718933|920870|152787|325843|542355|719234|984557|164942|341560|551676|720658|993251,True,https://myhora.com/lottery/result-16-01-2558.aspx,2015-01-16-BE2558.html
2014-12-30,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 30 ธันวาคม 2557,2557,461704,6,535|853|950|982,57,461703|461705,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 13 หมายเลข 461704 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 59 หมายเลข 461704,173698|232840|464050|646240|682065,010503|326244|400532|601796|795974|192551|358615|565372|789881|798504,032473|262561|428145|757518|896413|046253|268712|439727|760367|900257|093200|321492|526313|771786|908465|137045|324361|578991|780871|916202|175765|333257|583133|795850|938587|178722|386046|589780|805202|957923|184525|394776|611373|827064|958465|196837|396280|644245|839966|972836|201259|399177|665678|854339|976555|257541|421036|735551|856343|979527,004245|149212|301930|499132|761594|017944|150710|306955|507069|781754|035286|155596|323965|514431|830735|041044|158475|334297|517976|840983|041826|166952|335666|521156|849141|050732|169505|344781|541465|872963|054382|169955|346360|563476|879372|067240|169986|354710|568431|893407|068584|186424|360608|581558|899747|071163|210564|364594|604455|901867|073224|213260|371470|608451|910658|078452|221047|377822|614347|911343|086722|226057|383983|653294|911426|096788|233206|393673|659251|915075|110062|274909|395119|666135|917378|116117|278391|406697|692781|925173|117371|285822|418916|702628|946913|125060|287963|431301|713283|956878|141805|290725|472359|725821|960177|146552|298709|477584|739196|994746,True,https://myhora.com/lottery/result-30-12-2557.aspx,2014-12-30-BE2557.html
2014-12-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 ธันวาคม 2557,2557,948354,6,080|763|775|901,90,948353|948355,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 30 หมายเลข 948354 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 55 หมายเลข 948354,215527|305155|390096|469497|769143,061228|390110|684344|823715|918536|307098|516904|751542|906533|926158,030048|203885|400932|617683|757761|048326|210762|427948|639871|788957|079263|277420|437264|640198|809153|116405|282377|440509|653787|841184|130783|302828|466279|687239|902875|135931|320371|483311|709073|944086|153990|323797|528547|720899|952126|167508|346059|529268|729258|956282|167899|346425|559389|737760|960623|197040|382732|610262|749725|989204,019909|256228|506090|639461|806194|028921|272540|511724|642165|816658|039363|297975|519496|649986|819435|061327|317823|534040|651878|829066|064512|329329|534788|665182|851662|069888|343326|549340|674847|871658|104286|361809|552554|679251|875923|114289|368081|557231|679288|878509|115436|369666|581522|691158|879075|116561|427409|584756|711920|883125|118742|442264|585444|726747|906529|124182|444504|595225|747946|911161|127529|448875|597707|755569|930042|138347|466985|601672|759253|933295|151387|471345|602618|779747|951569|178606|478160|603440|780354|957359|184408|481019|608187|782511|960263|196370|489427|617168|792091|962130|246592|499733|623201|793239|972327|247319|505454|630997|801488|995955,True,https://myhora.com/lottery/result-16-12-2557.aspx,2014-12-16-BE2557.html
2014-12-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 ธันวาคม 2557,2557,480449,6,161|380|580|820,11,480448|480450,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 18 หมายเลข 480449 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 70 หมายเลข 480449,052015|267636|372639|523153|562855,162006|261716|357940|627619|846065|167990|328728|560226|667632|894517,001542|172642|399493|597354|858078|004738|190325|399678|604896|881579|033945|206903|404031|647485|888041|036790|209403|407022|663022|899410|040462|210166|447102|679788|910006|046363|230196|504825|686230|914482|072872|245166|521648|713955|931559|120216|259625|548482|727659|932712|145768|359161|558809|818973|940813|152001|397103|582382|838150|962499,009768|266378|453488|673159|852384|018726|268758|466468|682449|857042|052254|273063|468571|689938|861256|058070|289564|472523|692123|870552|058477|290236|481636|697024|876623|061657|293225|487648|708886|878482|082425|302437|494360|712680|879479|126000|360181|497532|751085|886095|143635|363461|528576|765175|886989|170684|381913|553519|766184|887655|174540|397600|555385|777008|897246|180931|422174|567255|782991|903084|182127|425412|572758|787186|912833|200263|425505|579153|789062|917656|209878|428768|608007|790836|918153|215919|437199|624344|800328|928697|230102|440358|636961|822853|930436|231689|441081|645460|823918|950423|235937|446588|655253|843165|970358|258959|446668|659203|846042|985881,True,https://myhora.com/lottery/result-01-12-2557.aspx,2014-12-01-BE2557.html
2014-11-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤศจิกายน 2557,2557,479804,6,179|422|480|709,25,479803|479805,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 10 หมายเลข 479804 กลุ่มที่ 2 รางวัลละ 20 ล้านบาท ชุดที่ 58 หมายเลข 479804,001831|134473|150252|367863|773636,027762|098738|333790|692585|795812|055963|201425|503755|723387|963959,000014|140615|301588|496653|816616|011724|153457|305525|504832|826432|060974|157702|312910|568112|832410|069168|166370|340131|575340|850341|075159|185672|405692|601403|897541|086789|189324|413155|656417|904348|088732|199203|434294|705520|916131|096077|216080|479983|751532|933697|129393|231383|483754|781404|957569|130303|271289|494959|803782|983321,021196|259476|432899|608290|756906|024396|261586|437305|611292|806399|026284|268474|451700|613299|810527|034375|285104|455204|619278|810980|035517|287093|456964|624345|814725|044334|288205|461753|627046|819801|063793|292107|479241|641922|831124|078913|312404|491042|643202|850426|092760|338739|519429|650605|861860|147503|363604|543538|657945|911860|151356|368830|543922|681418|916990|170518|371057|544333|691472|931997|177896|375923|550357|692903|933145|185027|376860|564309|694047|937988|196672|380618|571236|713395|949036|221146|391450|575014|724015|964252|225741|392742|582207|730459|968314|229635|404451|586956|738234|968840|249878|415695|594641|739514|970546|255070|424400|595028|751849|985307,True,https://myhora.com/lottery/result-16-11-2557.aspx,2014-11-16-BE2557.html
